"","date","affluent_natural_energy_southeast","effluent_flow","influent_flow","volume_used","poured_flow","turbine_flow","water_level","energy_generated","energy_stored","physical_energy_exchange","liquid_energy_exchange","affluent_natural_energy_tiete_basin","maximum_demand","energy_charge"
"1402",2019-11-02,521.4619751,116,116,49.06,20,96,446.64,0.385535,32926.42003,14.01972,-0.414,14996.25488,41060.773,834.252207
"1403",2019-11-03,559.585022,109,109,49.06,20,89,446.64,0.36139,32717.28302,7.910065,0,15149.65332,40752.565,809.223994
"1404",2019-11-04,554.9979858,174,94.25,48.79,20,154,446.61,0.600632,32235.20723,-24.885183,0.52056,15178.65625,48826.299,1000.151464
"1405",2019-11-05,631.5460205,113,86.5,48.7,20,93,446.6,0.376894,31843.09138,-9.376143,0.27696,15198.97754,49161.406,1025.285909
"1406",2019-11-06,652.5139771,110,163.13,48.88,20,90,446.62,0.358934,31566.41451,-30.59289,-1.39224,15258.4707,45028.273,976.116941
"1407",2019-11-07,691.2000122,104,450.99,50.05,20,84,446.75,0.345828,31339.92241,-21.726638,-1.24296,15377.31055,44616.374,949.392246
"1408",2019-11-08,729.3759766,119,415.18,51.05,20,99,446.86,0.388599,31031.35179,-21.736068,-1.73808,15678.27832,44355.582,946.598839
"1409",2019-11-09,756.4710083,118,253.3,51.5,20,98,446.91,0.390281,30936.3126,-28.893196,0,16113.9082,42651.063,873.281147
"1410",2019-11-10,799.3839722,88,223.76,51.96,20,68,446.96,0.280038,30858.24898,-25.996564,-0.22416,16629.09375,39486.268,798.404806
"1411",2019-11-11,820.5390015,261,233.8,51.87,20,241,446.95,0.923841,30569.89266,-48.628656,0,17047.91406,44375.766,933.887289
"1412",2019-11-12,824.7410278,118,199.6,52.14,20,98,446.98,0.409344,30428.40109,-48.916391,-1.3284,17576.44336,44061.422,932.27586
"1413",2019-11-13,794.7969971,302,166.12,51.68,20,282,446.93,1.079791,30230.33001,-34.893063,-1.00968,18028.11914,44636.891,939.981307
"1414",2019-11-14,795.0200195,297,188.55,51.32,20,277,446.89,1.091277,29998.90704,-20.319605,-0.60024,18493.64453,43503.406,931.367459
"1415",2019-11-15,886.6209717,40,229.93,51.96,20,20,446.96,0.081394,29907.05237,-18.297607,6.32112,19382.54297,39016.582,806.398477
"1416",2019-11-16,854.2479858,20,430.07,53.34,20,0,447.11,0,29863.39929,-8.346798,11.89704,20308.01367,40101.244,781.752312
"1417",2019-11-17,939.2030029,122,480.8,54.55,20,102,447.24,0.414443,29955.05136,19.860866,3.7896,21410.12891,36830.785,731.920765
"1418",2019-11-18,940.4459839,274,385,54.92,20,254,447.28,1.027694,29771.91272,-15.911865,10.5576,22199.60547,41268.992,866.148259
"1419",2019-11-19,939.6119995,418,279.34,54.45,24,394,447.23,1.519087,29650.19887,-8.306039,-1.31664,22777.75195,42995.68,901.086133
"1420",2019-11-20,939.5130005,423,229.48,53.8,24,399,447.16,1.582235,29633.45729,13.725269,-2.27208,23532.34961,40805.457,863.054035
"1421",2019-11-21,912.0460205,412,192.09,53.06,21,391,447.08,1.573355,29501.79608,24.004033,-2.47248,24022.07813,44243.457,916.489047
"1422",2019-11-22,809.242981,416,169.94,52.23,20,396,446.99,1.517227,29250.70954,10.384371,10.14792,23687.75195,45120.148,937.449303
"1423",2019-11-23,746.4489746,193,165.69,52.14,20,173,446.98,0.649326,29095.40409,-4.920597,39.88776,23358.65625,40750.199,868.315473
"1424",2019-11-24,712.1140137,76,212.46,52.6,20,56,447.03,0.225172,29050.24436,32.030439,45.816,23019.56055,36989.805,737.323325
"1425",2019-11-25,706.7529907,395,204.14,51.96,20,375,446.96,1.432396,28803.94601,-2.662068,36.70656,23096.02148,41616.82,861.222943
"1426",2019-11-26,709.6190186,290,181.32,51.59,20,270,446.92,1.069445,28641.24711,1.169476,20.13984,23025.37695,44076.711,917.312225
"1427",2019-11-27,707.7089844,299,163.58,51.14,23,276,446.87,1.09562,28402.3308,8.068492,11.04288,23047.73047,44707.914,942.636228
"1428",2019-11-28,1143.363037,310,255.95,50.95,25,285,446.85,1.121513,28249.4109,14.005068,8.54448,23943.59375,42585.59,918.370766
"1429",2019-11-29,995.9130249,297,540.75,51.77,8,289,446.94,1.12429,28167.30955,25.396482,16.8192,25189.98242,41901.961,891.283262
"1430",2019-11-30,1034.348999,286,503.94,52.51,0,286,447.02,1.142176,28058.07127,89.863661,13.89168,26487.30078,41586.081,841.142964
"1431",2019-12-01,1048.936035,17,456.35,53.99,0,17,447.18,0.0636,28098.97927,66.838136,14.01096,27650.23242,38846.785,780.034725
"1432",2019-12-02,1075.546021,323,461.31,54.45,0,323,447.23,1.310548,27943.20014,50.295673,58.6956,28898.22852,41537.07,888.75267
"1433",2019-12-03,1083.238037,339,394.44,54.64,0,339,447.25,1.385888,27909.94527,38.208074,57.49488,30594.58008,41998.23,888.268417
"1434",2019-12-04,1082.859009,363,307.56,54.45,0,363,447.23,1.462301,27919.77848,28.113061,14.47512,32022.30469,43941.718,920.566058
"1435",2019-12-05,1059.364014,389,167.94,53.71,18,371,447.15,1.519409,27826.83377,12.775326,39.40512,33257.65234,45402.301,952.07911
"1436",2019-12-06,999.2639771,510,208.03,52.69,26,484,447.04,1.837874,27794.10966,14.400335,67.8576,33765.42578,42754.664,920.393124
"1437",2019-12-07,954.3900147,118,392.42,53.62,25,93,447.14,0.382853,27853.17172,112.230582,66.60192,35038.41406,41128.418,837.090479
"1438",2019-12-08,943.2030029,52,356.05,54.64,25,27,447.25,0.119,28011.22795,99.739355,26.5404,35986.30078,38347.863,757.707317
"1439",2019-12-09,925.6439819,363,252.12,54.27,25,338,447.21,1.377858,27961.73372,68.237773,20.29704,36558.69531,43412.762,914.787321
"1440",2019-12-10,1412.072021,462,241.28,53.52,25,437,447.13,1.759385,27910.55307,70.914921,34.96368,37293.51953,43242.031,928.2031
"1441",2019-12-11,1110.954956,460,350.16,53.15,25,435,447.09,1.681776,27930.31366,69.077529,36.50232,37789.84766,43593.68,925.331817
"1442",2019-12-12,1220.672974,455,730.35,54.08,25,430,447.19,1.662539,28047.29354,79.845641,25.60152,39256.82422,43972.23,933.434494
"1443",2019-12-13,1315.72998,473,833.65,55.29,27,446,447.32,1.809742,28298.23455,101.031083,1.86672,40762.57031,44881.012,950.732749
"1444",2019-12-14,1372.223999,444,583.58,55.76,29,415,447.37,1.693276,28659.45539,107.001745,0,42149.36328,41854.867,869.574365
"1445",2019-12-15,1363.625,206,430.19,56.52,29,177,447.45,0.721636,29034.16479,101.281833,0,42635.31641,40764.383,812.197306
"1446",2019-12-16,1389.063965,435,463.13,56.61,29,406,447.46,1.639732,29074.45929,90.186297,1.13952,42934.45313,47255.703,983.395579
"1447",2019-12-17,1392.793945,462,349.62,56.24,29,433,447.42,1.7118,29123.58256,87.93251,6.84792,43363.01563,47810.23,1000.45178
"1448",2019-12-18,1301.725952,458,318.07,55.76,29,429,447.37,1.676766,29227.55611,96.557007,2.63904,44159.1875,44453.316,969.841009
"1449",2019-12-19,1205.53894,460,404.1,55.58,29,431,447.35,1.682892,29331.12446,94.711918,0.09336,44760.53125,43359.705,941.823112
"1450",2019-12-20,1132.176025,523,327.98,54.92,29,494,447.28,1.902817,29304.81219,138.306994,0.5136,44555.97266,43765.965,933.32043
"1451",2019-12-21,1082.302002,136,219.45,55.2,29,107,447.31,0.435415,29452.92677,109.838855,0,44600.29688,42687.457,878.297194
"1452",2019-12-22,1026.738037,307,195.77,54.83,29,278,447.27,1.175373,29637.31239,90.279595,0,44823.1875,39677.847,823.896798
"1453",2019-12-23,1088.105957,524,192.06,53.71,29,495,447.15,1.931715,29670.50449,114.862229,11.9364,45215.13281,40356.008,870.774979
"1454",2019-12-24,1026.36499,432,239.64,53.06,29,403,447.08,1.627414,29885.83934,127.261435,0.39888,45481.94141,40891.824,805.698729
"1455",2019-12-25,1034.447998,370,562.36,53.71,29,341,447.15,1.332201,30187.81263,119.6993,0,45120.97266,36811.926,718.336278
"1456",2019-12-26,1061.5,534,589.21,53.89,25,509,447.17,1.950307,30161.18077,130.226705,0,44180.53125,42430,875.213315
"1457",2019-12-27,1040.844971,323,323,53.89,25,298,447.17,1.163433,30146.37673,141.563966,1.25712,42925.82031,43231.117,912.189387
"1458",2019-12-28,1014.01001,375,209.72,53.34,25,350,447.11,1.362688,30230.79799,138.251796,4.07208,41596.36719,43006.734,880.473677
"1459",2019-12-29,983.9229736,299,216.71,53.06,25,274,447.08,1.058915,30351.00804,140.323831,2.77416,40265.73047,40620.258,827.558858
"1460",2019-12-30,937.0499878,345,208.08,52.6,25,320,447.03,1.256731,30155.61356,141.387655,35.72304,38636.46875,41780.441,893.432298
"1461",2019-12-31,881.4019775,148,175.31,52.69,25,123,447.04,0.505311,30023.23611,129.714947,66.14208,37423.14453,42182.234,850.271015
"1462",2020-01-01,836.1370239,395,149.63,51.87,25,370,446.95,1.459909,29727.72604,122.329789,57.67128,36576.23047,38959.375,796.6829915
"1463",2020-01-02,1350.119995,402,158.13,51.05,25,377,446.86,1.460001,29557.86196,104.011957,66.13032,36775.75391,41917.281,920.5954
"1464",2020-01-03,1213.114014,334,252.98,50.77,25,309,446.83,1.192058,29472.9185,117.496567,61.55472,37246.83203,41150.344,905.395267
"1465",2020-01-04,1248.373047,347,644.69,51.77,25,322,446.94,1.251145,29537.76179,108.495729,53.6364,38429.38281,40876.5,845.164417
"1466",2020-01-05,1336.703003,214,706.01,53.43,9,205,447.12,0.804196,29773.93587,114.568035,49.21704,40548.08203,38506.332,789.638879
"1467",2020-01-06,1356.166992,388,442.98,53.62,0,388,447.14,1.524539,29810.95453,135.523611,68.0124,42954.73438,44295.258,928.456261
"1468",2020-01-07,1679.725952,405,487.75,53.89,0,405,447.17,1.588251,29941.01491,134.175087,84.24216,45282.21094,47208.34,991.42737
"1469",2020-01-08,2106.662109,458,513.21,54.08,0,458,447.19,1.835127,30133.0822,137.556208,92.93328,47030.97266,47152.539,1001.347845
"1470",2020-01-09,1928.515991,465,658.75,54.73,18,447,447.26,1.796057,30261.2079,158.296147,88.41624,47298.25391,47372.523,1006.039829
"1471",2020-01-10,1902.008057,400,1099.65,57.09,29,371,447.51,1.502463,30487.05796,137.531819,58.41072,47968.35547,48471.332,1024.861188
"1472",2020-01-11,2003.555054,460,1199.7,59.58,28,432,447.77,1.7763,30763.09279,109.721161,23.32776,48712.89063,44929.211,960.173437
"1473",2020-01-12,2040.290039,484,800.67,60.64,31,453,447.88,1.844478,31161.36653,112.853729,22.03488,49157.33203,41632.418,876.115087
"1474",2020-01-13,2040.954956,565,767.78,61.33,32,533,447.95,2.158711,31165.78662,125.831798,61.428,49482.81641,46116.895,990.552376
"1475",2020-01-14,2110.957031,494,989.95,63,32,462,448.12,1.849686,31303.94529,134.808708,50.92608,49571.72266,47105.516,999.296743
"1476",2020-01-15,2095.14209,534,828.21,63.99,32,502,448.22,2.027378,31357.52575,140.163154,40.9992,48911.71875,49294,1032.610745
"1477",2020-01-16,2696.066895,525,584.14,64.18,35,490,448.24,1.962953,31406.1411,116.765093,40.34568,48536.6875,51049.965,1082.530138
"1478",2020-01-17,2798.461914,570,481.34,63.89,35,535,448.21,2.170812,31509.09879,128.683138,37.14768,47848.28516,46080.313,1017.204397
"1479",2020-01-18,2073.128906,497,644.8,64.38,35,462,448.26,1.907739,31873.49845,135.420703,20.316,47284.48047,42771.523,889.684338
"1480",2020-01-19,1920.698975,358,684.62,65.48,35,323,448.37,1.40177,32154.77519,132.990969,13.71144,46958.17188,40046.184,815.326286
"1481",2020-01-20,1664.239014,594,385.9,64.78,35,559,448.3,2.239645,32070.42241,141.438809,59.4636,46388.05469,44701.574,948.256555
"1482",2020-01-21,1453.187988,439,320.48,64.38,34,405,448.26,1.656949,32078.89165,134.106216,84.7548,45730.58984,45952.145,976.683143
"1483",2020-01-22,1354.152954,428,280.2,63.89,32,396,448.21,1.606722,32227.64827,139.168467,71.69016,45822.75391,45376.25,972.290409
"1484",2020-01-23,1298.902954,394,276.18,63.49,32,362,448.17,1.48522,32424.98314,154.797336,39.9192,46532.03516,43388.02,950.367192
"1485",2020-01-24,1224.087036,463,257.56,62.8,32,431,448.1,1.710754,32760.07434,148.209652,42.43752,49220.72266,43604.563,932.706849
"1486",2020-01-25,1115,419,301.87,62.4,32,387,448.06,1.594,33284.9871,165.506011,42.45576,55186.80078,41996.875,856.185369
"1487",2020-01-26,1066.192017,306,306,62.4,32,274,448.06,1.127571,34105.02756,148.333433,47.44248,60708.22266,40166.707,796.887994
"1488",2020-01-27,1035.668945,556,293.73,61.52,32,524,447.97,2.124455,34569.54852,152.738475,50.65488,62982.47266,46986.391,974.100711
"1489",2020-01-28,1043.930054,409,235.04,60.94,32,377,447.91,1.525625,35135.46059,168.35319,59.65968,63832.08203,48615.852,1024.585103
"1490",2020-01-29,1068.422974,394,249.44,60.45,31,363,447.86,1.482248,35792.17153,151.090513,30.28104,63865.33203,49215.461,1039.646205
"1491",2020-01-30,1141.005005,355,326.18,60.35,29,326,447.85,1.333112,36398.41519,158.407897,14.54184,63150.40625,49921.422,1053.071192
"1492",2020-01-31,1196.272949,413,355.36,60.16,29,384,447.83,1.506716,36750.39349,178.328669,50.08152,61239.44922,49668.207,1047.82654
"1493",2020-02-01,1598.362061,406,434.82,60.25,29,377,447.84,1.479814,37068.67463,172.049045,81.08064,59303.99609,44384.984,960.493438
"1494",2020-02-02,2385.215088,152,499.11,61.42,29,123,447.96,0.504784,37625.76933,146.705847,65.07048,58261.41797,41695.598,863.647768
"1495",2020-02-03,2310.074951,491,840.88,62.6,29,462,448.08,1.839122,37802.63309,150.215445,78.6636,57156.74219,47548.996,998.042694
"1496",2020-02-04,2306.381104,542,1219.78,64.88,31,511,448.31,2.030205,38206.09166,167.152452,66.30336,56794.50781,47143.059,1005.933964
"1497",2020-02-05,2411.474121,525,1635.88,68.62,32,493,448.68,1.965258,38627.63296,185.122211,61.53816,57653.33594,47292.573,1007.499249
"1498",2020-02-06,2672.99707,617,1659.82,72.13,32,585,449.02,2.330013,39122.22427,189.965622,78.2676,60953.92188,46212.848,991.05713
"1499",2020-02-07,2731.888916,496,1213.59,74.55,32,464,449.25,1.920471,39868.6212,195.560301,62.63376,65475.28125,45958.273,985.349041
"1500",2020-02-08,2815.50293,512,953.55,76.03,35,477,449.39,1.95024,40860.56316,197.567094,54.57432,70241.85938,44269.402,914.181947
"1501",2020-02-09,2710.138916,421,802.25,77.32,35,386,449.51,1.661159,41927.22727,150.782538,42.34032,73596.46094,41782.293,844.752573
"1502",2020-02-10,4938.442871,830,893.89,77.53,281,549,449.53,2.162875,42726.9878,173.432022,53.94816,76665.21875,44836.379,975.499583
"1503",2020-02-11,3346.939941,1835,1421.46,76.14,1154,681,449.4,2.685655,43741.41546,194.790843,21.76608,76384.23438,44067.473,952.264415
"1504",2020-02-12,3423.040039,1915,2201,77.1,1234,681,449.49,2.686215,44725.15071,194.211279,49.88952,76831.03906,43971.43,940.170277
"1505",2020-02-13,3375.343018,1631,1982.39,78.29,951,680,449.6,2.685992,45710.03021,193.023133,73.14048,78446.17969,44716.137,948.105643
"1506",2020-02-14,3171.35498,1219,1347.36,78.72,545,674,449.64,2.795151,46832.13528,194.290484,47.4012,81022.01563,46242.766,976.743184
"1507",2020-02-15,3020.278076,833,1122.93,79.69,126,707,449.73,2.994101,47994.78025,193.404699,64.67064,82913.25,45149.066,931.580832
"1508",2020-02-16,2848.093018,648,842.1,80.35,0,648,449.79,2.903907,49031.00591,174.41513,62.11512,83722.54688,42505.707,868.223709
"1509",2020-02-17,2544.781982,515,677.15,80.89,26,489,449.84,2.203646,49836.21666,199.178015,60.64752,83324.125,49237.167,1029.515509
"1510",2020-02-18,2216.447021,446,511.05,81.11,39,407,449.86,1.838738,50535.3394,194.292033,57.174,82311.39844,50778.578,1068.862889
"1511",2020-02-19,2029.092041,588,490.55,80.78,39,549,449.83,2.473593,51203.16478,197.120817,45.70152,81539.74219,50802.826,1070.595882
"1512",2020-02-20,1908.152954,598,630.41,80.89,39,559,449.84,2.521352,51788.04417,202.936594,61.3716,80673.17188,50058.328,1070.158056
"1513",2020-02-21,1848.258057,642,804.73,81.44,39,603,449.89,2.718307,52336.40998,195.565792,79.51368,79698.17188,47080.999,1030.30199
"1514",2020-02-22,1845.501953,623,818.83,82.1,39,584,449.95,2.638496,53179.39556,166.679939,88.23,78634.70313,41447.547,884.254312
"1515",2020-02-23,1747.713013,519,748.28,82.87,39,480,450.02,2.180305,54046.9385,143.489852,72.22752,77622.76563,38207.513,767.226377
"1516",2020-02-24,1811.849976,622,589.13,82.76,39,583,450.01,2.632733,54790.92422,185.416384,19.7568,76803.15625,40898.897,840.548802
"1517",2020-02-25,2077.61792,551,583.87,82.87,39,512,450.02,2.328418,55584.65813,192.818689,31.48104,76861.45313,43074.627,866.336436
"1518",2020-02-26,2721.00708,675,675,82.87,39,636,450.02,2.861994,56131.63712,187.836848,61.96056,78062.03906,45621.188,964.000308
"1519",2020-02-27,2627.797119,564,959.49,84.2,39,525,450.14,2.375977,56944.62084,194.316648,95.4048,79522.98438,44148.02,956.998227
"1520",2020-02-28,2585.300049,730,1195.16,85.77,90,640,450.28,2.879865,57864.06353,194.529233,108.2532,81065.30469,43203.277,927.941363
"1521",2020-02-29,2399.085938,862,1163.27,86.78,222,640,450.37,2.879292,58872.79271,179.896086,93.7212,83156.9375,42431.891,855.509339
"1522",2020-03-01,2634.305908,872,905.56,86.89,233,639,450.38,2.878014,60125.5089,140.149039,90.91824,85550.96875,38779.262,768.549648
"1523",2020-03-02,3075.888916,813,745.87,86.67,140,673,450.36,2.997821,61105.8342,187.35727,104.88936,88250.91406,42867.91,895.10798
"1524",2020-03-03,2791.559082,715,580.97,86.22,59,656,450.32,2.989303,62140.70729,194.728983,109.84152,90462.38281,43964.074,921.444676
"1525",2020-03-04,2410.670898,544,611.01,86.44,40,504,450.34,2.401134,63066.36493,201.666329,106.15392,91182.47656,44549.492,938.36289
"1526",2020-03-05,2103.157959,545,612.01,86.67,42,503,450.36,2.398667,63861.96504,205.584873,111.2364,90746.75,44672.336,951.074314
"1527",2020-03-06,1809.407959,533,465.99,86.44,40,493,450.34,2.328473,64644.65584,204.415177,110.5164,89649.28906,44275.62,945.09723
"1528",2020-03-07,1606.917969,264,431.71,87.01,40,224,450.39,1.077035,65632.75411,182.771384,107.016,88313.44531,42879.836,868.246514
"1529",2020-03-08,1586.737061,225,427.08,87.69,40,185,450.45,0.885808,66614.82575,158.499732,79.72512,86968.6875,40255.557,794.614289
"1530",2020-03-09,1422.317993,433,399.2,87.57,40,393,450.44,1.79919,67058.09658,203.685183,91.07472,84400.30469,45850.676,958.207126
"1531",2020-03-10,1361.44104,390,390,87.57,16,374,450.44,1.768136,67510.54431,207.573933,104.68272,81153.46094,47065.348,999.837942
"1532",2020-03-11,1277.860962,395,361.32,87.46,0,395,450.43,1.858761,67916.02888,215.447423,107.92152,78497.88281,47408.727,1003.473688
"1533",2020-03-12,1207.542969,496,361.39,87.01,0,496,450.39,2.346229,68339.50201,207.844923,75.67896,75599.08594,47918.897,1014.246171
"1534",2020-03-13,1150.307007,463,362.31,86.67,0,463,450.36,2.18783,68741.94473,214.536901,54.03648,72852.30469,48242.773,1029.924927
"1535",2020-03-14,1119.703003,363,363,86.67,0,363,450.36,1.741285,69211.64482,204.24846,18.2304,69625.46094,45945.309,953.203216
"1536",2020-03-15,1116.265991,224,358.38,87.12,0,224,450.4,1.056952,69712.40257,188.781201,19.04112,66268.78906,43024.758,873.431557
"1537",2020-03-16,1117.009033,465,330.62,86.67,0,465,450.36,2.164776,69839.05301,217.261627,73.1448,63361.58594,48960.641,1022.857039
"1538",2020-03-17,1169.44104,595,360.74,85.88,0,595,450.29,2.70477,69977.64826,210.173719,84.75024,61095.99609,48272.625,1034.214985
"1539",2020-03-18,1141.296997,514,447.22,85.66,0,514,450.27,2.316607,70113.58975,207.085834,100.64544,58711.19531,48631.867,1031.469406
"1540",2020-03-19,1182.465942,479,479,85.66,0,479,450.27,2.180976,70295.51278,208.704921,94.63032,56889.38672,47234.938,1022.613649
"1541",2020-03-20,1181.979004,327,427.12,85.99,0,327,450.3,1.56869,70576.21311,211.64223,103.494,56031.32422,45349.023,990.728487
"1542",2020-03-21,1193.484985,185,486.62,87.01,0,185,450.39,0.877458,71124.12806,197.42046,97.9632,56365.85938,42068.468,866.412555
"1543",2020-03-22,1205.633057,72,476.75,88.37,0,72,450.51,0.348059,71694.96816,161.547258,94.6596,57873.02344,39694.91,772.244919
"1544",2020-03-23,1189.859009,146,485.7,89.51,0,146,450.61,0.726344,72165.86101,174.972199,92.96952,58889.67578,42801.027,864.762351
"1545",2020-03-24,1162.807983,115,422.52,90.55,0,115,450.7,0.580539,72705.06703,169.15154,78.46536,58692.44141,42639.546,854.625908
"1546",2020-03-25,1119.10498,229,366.15,91.01,0,229,450.74,1.12358,73138.61307,182.089497,83.754,58985.90234,42374.469,847.922206
"1547",2020-03-26,1070.381958,273,341.75,91.24,0,273,450.76,1.358095,73665.10954,186.204542,60.21576,60709.63281,42156.762,848.474984
"1548",2020-03-27,1044.209961,286,320.37,91.36,0,286,450.77,1.407956,74261.50001,167.481535,20.72976,62900.66406,42185.492,849.931108
"1549",2020-03-28,1004.413025,299,299,91.36,0,299,450.77,1.425204,74844.5931,167.680464,18.86496,63144.27734,41910.484,819.067006
"1550",2020-03-29,1032.387939,159,296.73,91.82,0,159,450.81,0.764662,75351.82833,179.069604,23.96712,61684.79297,39029.25,770.444979
"1551",2020-03-30,999.3410034,308,308,91.82,0,308,450.81,1.483568,75588.89841,213.552591,20.166,59871.64844,42131.789,856.297819
"1552",2020-03-31,994.9769898,287,425.19,92.29,0,287,450.85,1.368556,75864.51377,210.321359,14.95968,58264.02344,42183.395,871.521262
"1553",2020-04-01,992.34198,285,423.43,92.75,0,285,450.89,1.375781,76215.80438,213.718428,0.15672,57313.05469,41547.363,864.008609
"1554",2020-04-02,991.710022,300,334.72,92.87,0,300,450.9,1.45181,76504.47172,181.145655,9.16872,56701.28906,42634.621,878.467904
"1555",2020-04-03,975.3850098,278,312.61,92.99,0,278,450.91,1.342375,76831.54168,157.411852,23.53776,55856.11328,41345.102,875.303989
"1556",2020-04-04,954.0570068,232,266.72,93.1,0,232,450.92,1.137405,77165.1462,168.437682,42.04704,54761.44531,40196.563,786.94748
"1557",2020-04-05,924.1979981,169,273.28,93.45,0,169,450.95,0.827762,77468.50344,155.899786,18.99336,53333.86328,38146.691,737.943995
"1558",2020-04-06,881.1380005,248,248,93.45,0,248,450.95,1.21977,77593.81273,182.89202,15.07752,51850.26563,41932.59,847.632918
"1559",2020-04-07,849.8189697,245,245,93.45,0,245,450.95,1.204459,77734.51388,175.180578,23.60808,50526.44922,40712.848,846.031183
"1560",2020-04-08,827.5549927,263,228.28,93.34,0,263,450.94,1.310745,77894.93852,178.097541,34.95048,49848.01172,40142.128,812.440653
"1561",2020-04-09,810.1160278,182,182,93.34,0,182,450.94,0.888497,78039.17803,186.394596,47.73768,49226.84375,39398.06,784.98323
"1562",2020-04-10,785.4530029,98,237.12,93.8,0,98,450.98,0.480976,78376.36656,161.197834,37.3332,48230.55469,36814.249,692.899901
"1563",2020-04-11,767.9569702,147,216.79,94.04,0,147,451,0.722252,78580.05621,164.746175,44.72472,47180.40234,38026.723,707.464638
"1564",2020-04-12,746.1740112,127,196.79,94.27,0,127,451.02,0.629194,78791.42182,153.349036,37.71912,46643.82813,35854.938,675.009655
"1565",2020-04-13,732.5079956,326,186.42,93.8,0,326,450.98,1.592037,78798.6298,190.974872,38.6232,46614.55078,40417.25,780.8907
"1566",2020-04-14,723.4379883,218,183.28,93.69,0,218,450.97,1.041634,78883.773,180.306766,57.02856,46238.40625,40493.465,794.155251
"1567",2020-04-15,724.1350098,222,187.16,93.57,0,222,450.96,1.067995,78948.84457,157.852034,69.68928,46095.39844,40894.158,807.199528
"1568",2020-04-16,713.559021,216,216,93.57,0,216,450.96,1.057234,79137.17089,178.277011,35.67672,46641.99219,39797.805,784.026573
"1569",2020-04-17,711.7559815,225,190.16,93.45,0,225,450.95,1.107215,79331.13006,200.092493,32.0172,46592.62109,39483.879,776.610774
"1570",2020-04-18,702.9849854,224,189.28,93.34,0,224,450.94,1.076917,79578.92365,185.843265,56.00736,46647.86719,38437.508,717.185059
"1571",2020-04-19,694.4050293,124,193.56,93.57,0,124,450.96,0.612989,79842.71975,155.185437,27.70968,46974.30469,36019.797,666.457113
"1572",2020-04-20,681.177002,246,211.16,93.45,0,246,450.95,1.185731,80054.65036,189.823878,20.2536,46793.91016,38752.835,739.560581
"1573",2020-04-21,672.9160156,98,167.68,93.69,0,98,450.97,0.481801,80278.14912,199.280185,24.126,46390.84766,39035.492,727.56004
"1574",2020-04-22,660.8499756,258,188.32,93.45,0,258,450.95,1.253304,80409.65624,202.846247,51.0828,45996.24219,40307.602,787.815843
"1575",2020-04-23,648.6710205,282,177.72,93.1,0,282,450.92,1.325483,80590.24383,205.913306,39.72552,45755.51172,40308.16,791.386783
"1576",2020-04-24,638.8250122,279,174.95,92.75,0,279,450.89,1.317027,80786.3203,186.212872,12.09312,45496.51953,40756.277,800.443033
"1577",2020-04-25,635.0419922,213,178.39,92.64,0,213,450.88,1.011127,80971.06261,184.783338,12.0168,45019.625,39450.051,743.824917
"1578",2020-04-26,631.4840088,127,161.61,92.75,0,127,450.89,0.630793,81107.42641,156.205548,18.22464,43732.79297,37274.208,690.800996
"1579",2020-04-27,630.9099731,251,181.79,92.52,0,251,450.87,1.227597,81045.20265,176.17744,3.12792,42440.81641,40128.969,786.055641
"1580",2020-04-28,626.9699707,265,161.18,92.17,0,265,450.84,1.251699,81043.38211,184.409824,0.01944,41121.22266,40958.214,801.223398
"1581",2020-04-29,623.9190064,261,157.41,91.82,0,261,450.81,1.250757,81038.05174,196.50006,1.45656,39717.31641,41288.184,810.811881
"1582",2020-04-30,619.2189941,210,175.62,91.71,0,210,450.8,1.034243,81063.05425,187.280808,16.2492,38416.19141,40827.588,810.349644
"1583",2020-05-01,615.5620117,101,169.98,91.94,0,101,450.82,0.495317,81230.12759,177.89878,9.39144,37426.85156,39265.68,733.700863
"1584",2020-05-02,612.690979,217,182.39,91.82,0,217,450.81,1.048534,81356.39565,159.19174,12.156,36699.89063,38453.417,725.486749
"1585",2020-05-03,610.5540161,121,155.61,91.94,0,121,450.82,0.596563,81488.94716,154.044447,18.2904,36099.72656,36390.949,671.317929
"1586",2020-05-04,613.03302,244,175.02,91.71,0,244,450.8,1.178386,81491.29846,202.366703,2.19816,35363.15625,40032.953,769.396833
"1587",2020-05-05,616.2109985,252,183.02,91.47,0,252,450.78,1.225015,81461.18816,204.921672,0.44328,34690.97266,40731.613,802.276532
"1588",2020-05-06,624.625,262,124.5,91.01,0,262,450.74,1.254905,81435.2497,181.457027,7.76448,34050.09766,40857.488,815.726541
"1589",2020-05-07,629.9509888,258,189.37,90.78,0,258,450.72,1.233372,81373.84775,203.6446,32.77968,33535.77344,38671.742,781.429885
"1590",2020-05-08,632.7150269,262,193.48,90.55,0,262,450.7,1.251195,81325.54915,205.043564,38.29152,33153.60156,39424.926,761.245438
"1591",2020-05-09,623.7750244,219,184.74,90.43,0,219,450.69,1.048848,81468.76139,165.732341,3.88752,32733.32813,39011.906,710.497634
"1592",2020-05-10,624.2230225,134,202.52,90.66,0,134,450.71,0.661155,81626.65782,143.87672,5.06256,32217.15234,35598.585,647.185351
"1593",2020-05-11,621.348999,250,181.48,90.43,0,250,450.69,1.203716,81508.10566,193.605315,7.51488,31727.9375,40583.57,762.873214
"1594",2020-05-12,628.3989868,246,143.34,90.09,0,246,450.66,1.193096,81453.48367,211.071291,0.7476,31456.27539,40751.831,792.182499
