Month,Reservoir,Water_Level
Aug-99,SALTO GRANDE CM,352.35
Sep-99,SALTO GRANDE CM,351.02
Oct-99,SALTO GRANDE CM,352.2
Nov-99,SALTO GRANDE CM,352.5
Dec-99,SALTO GRANDE CM,350.45
Jan-00,SALTO GRANDE CM,351.17
Feb-00,SALTO GRANDE CM,351.55
Mar-00,SALTO GRANDE CM,351.05
Apr-00,SALTO GRANDE CM,354.13
May-00,SALTO GRANDE CM,353.83
Jun-00,SALTO GRANDE CM,353.88
Jul-00,SALTO GRANDE CM,354.35
Aug-00,SALTO GRANDE CM,353.87
Sep-00,SALTO GRANDE CM,352.17
Oct-00,SALTO GRANDE CM,351.47
Nov-00,SALTO GRANDE CM,353.05
Dec-00,SALTO GRANDE CM,350.68
Jan-01,SALTO GRANDE CM,351.87
Feb-01,SALTO GRANDE CM,350.44
Mar-01,SALTO GRANDE CM,354.02
Apr-01,SALTO GRANDE CM,353.85
May-01,SALTO GRANDE CM,354.58
Jun-01,SALTO GRANDE CM,354.47
Jul-01,SALTO GRANDE CM,352.57
Aug-01,SALTO GRANDE CM,354.09
Sep-01,SALTO GRANDE CM,353.45
Oct-01,SALTO GRANDE CM,350.55
Nov-01,SALTO GRANDE CM,351.89
Dec-01,SALTO GRANDE CM,353.95
Jan-02,SALTO GRANDE CM,353.78
Feb-02,SALTO GRANDE CM,354.21
Mar-02,SALTO GRANDE CM,355.43
Apr-02,SALTO GRANDE CM,355.75
May-02,SALTO GRANDE CM,354.91
Jun-02,SALTO GRANDE CM,355.13
Jul-02,SALTO GRANDE CM,351.96
Aug-02,SALTO GRANDE CM,351.64
Sep-02,SALTO GRANDE CM,350.82
Oct-02,SALTO GRANDE CM,352.46
Nov-02,SALTO GRANDE CM,352.96
Dec-02,SALTO GRANDE CM,353.64
Jan-03,SALTO GRANDE CM,353.04
Feb-03,SALTO GRANDE CM,354.64
Mar-03,SALTO GRANDE CM,355.62
Apr-03,SALTO GRANDE CM,355.85
May-03,SALTO GRANDE CM,355.96
Jun-03,SALTO GRANDE CM,355.39
Jul-03,SALTO GRANDE CM,354.76
Aug-03,SALTO GRANDE CM,355.21
Sep-03,SALTO GRANDE CM,354.52
Oct-03,SALTO GRANDE CM,353.3
Nov-03,SALTO GRANDE CM,352.24
Dec-03,SALTO GRANDE CM,353.45
Jan-04,SALTO GRANDE CM,352.82
Feb-04,SALTO GRANDE CM,354.38
Mar-04,SALTO GRANDE CM,354.85
Apr-04,SALTO GRANDE CM,355.52
May-04,SALTO GRANDE CM,355.45
Jun-04,SALTO GRANDE CM,354.9
Jul-04,SALTO GRANDE CM,355.07
Aug-04,SALTO GRANDE CM,354.73
Sep-04,SALTO GRANDE CM,354.51
Oct-04,SALTO GRANDE CM,355.17
Nov-04,SALTO GRANDE CM,353.81
Dec-04,SALTO GRANDE CM,353.5
Jan-05,SALTO GRANDE CM,353.11
Feb-05,SALTO GRANDE CM,354.39
Mar-05,SALTO GRANDE CM,355.09
Apr-05,SALTO GRANDE CM,355.73
May-05,SALTO GRANDE CM,355.48
Jun-05,SALTO GRANDE CM,354.51
Jul-05,SALTO GRANDE CM,354.91
Aug-05,SALTO GRANDE CM,354.43
Sep-05,SALTO GRANDE CM,355.27
Oct-05,SALTO GRANDE CM,354.58
Nov-05,SALTO GRANDE CM,353.86
Dec-05,SALTO GRANDE CM,353.44
Jan-06,SALTO GRANDE CM,353.45
Feb-06,SALTO GRANDE CM,353.88
Mar-06,SALTO GRANDE CM,355.43
Apr-06,SALTO GRANDE CM,355.7
May-06,SALTO GRANDE CM,355.93
Jun-06,SALTO GRANDE CM,355.91
Jul-06,SALTO GRANDE CM,354.49
Aug-06,SALTO GRANDE CM,352.87
Sep-06,SALTO GRANDE CM,355.5
Oct-06,SALTO GRANDE CM,354.57
Nov-06,SALTO GRANDE CM,353.49
Dec-06,SALTO GRANDE CM,353.42
Jan-07,SALTO GRANDE CM,354.59
Feb-07,SALTO GRANDE CM,354.2
Mar-07,SALTO GRANDE CM,354.5
Apr-07,SALTO GRANDE CM,355.83
May-07,SALTO GRANDE CM,355.65
Jun-07,SALTO GRANDE CM,350.6
Jul-07,SALTO GRANDE CM,352.2
Aug-07,SALTO GRANDE CM,353.71
Sep-07,SALTO GRANDE CM,354
Oct-07,SALTO GRANDE CM,352.97
Nov-07,SALTO GRANDE CM,354.03
Dec-07,SALTO GRANDE CM,352.67
Jan-08,SALTO GRANDE CM,354.27
Feb-08,SALTO GRANDE CM,354.93
Mar-08,SALTO GRANDE CM,355.85
Apr-08,SALTO GRANDE CM,355.38
May-08,SALTO GRANDE CM,353.96
Jun-08,SALTO GRANDE CM,354.46
Jul-08,SALTO GRANDE CM,354.21
Aug-08,SALTO GRANDE CM,349.63
Sep-08,SALTO GRANDE CM,350.16
Oct-08,SALTO GRANDE CM,353.81
Nov-08,SALTO GRANDE CM,354.15
Dec-08,SALTO GRANDE CM,353.85
Jan-09,SALTO GRANDE CM,353.62
Feb-09,SALTO GRANDE CM,355.09
Mar-09,SALTO GRANDE CM,355.82
Apr-09,SALTO GRANDE CM,356.02
May-09,SALTO GRANDE CM,355.95
Jun-09,SALTO GRANDE CM,355.3
Jul-09,SALTO GRANDE CM,354.52
Aug-09,SALTO GRANDE CM,355.65
Sep-09,SALTO GRANDE CM,355.1
Oct-09,SALTO GRANDE CM,355.9
Nov-09,SALTO GRANDE CM,352.41
Dec-09,SALTO GRANDE CM,353.77
Jan-10,SALTO GRANDE CM,352.06
Feb-10,SALTO GRANDE CM,353.21
Mar-10,SALTO GRANDE CM,355.18
Apr-10,SALTO GRANDE CM,355.22
May-10,SALTO GRANDE CM,355.59
Jun-10,SALTO GRANDE CM,355.49
Jul-10,SALTO GRANDE CM,354.65
Aug-10,SALTO GRANDE CM,353.81
Sep-10,SALTO GRANDE CM,352.44
Oct-10,SALTO GRANDE CM,353
Nov-10,SALTO GRANDE CM,351.23
Dec-10,SALTO GRANDE CM,353.55
Jan-11,SALTO GRANDE CM,353.74
Feb-11,SALTO GRANDE CM,354.81
Mar-11,SALTO GRANDE CM,354.87
Apr-11,SALTO GRANDE CM,354.54
May-11,SALTO GRANDE CM,355.26
Jun-11,SALTO GRANDE CM,353.73
Jul-11,SALTO GRANDE CM,353.1
Aug-11,SALTO GRANDE CM,352.53
Sep-11,SALTO GRANDE CM,350.66
Oct-11,SALTO GRANDE CM,353.72
Nov-11,SALTO GRANDE CM,354.01
Dec-11,SALTO GRANDE CM,352.94
Jan-12,SALTO GRANDE CM,354.16
Feb-12,SALTO GRANDE CM,353.93
Mar-12,SALTO GRANDE CM,355.07
Apr-12,SALTO GRANDE CM,356.01
May-12,SALTO GRANDE CM,355.18
Jun-12,SALTO GRANDE CM,354.62
Jul-12,SALTO GRANDE CM,352.45
Aug-12,SALTO GRANDE CM,355.01
Sep-12,SALTO GRANDE CM,352.87
Oct-12,SALTO GRANDE CM,354.07
Nov-12,SALTO GRANDE CM,354.1
Dec-12,SALTO GRANDE CM,352.7
Jan-13,SALTO GRANDE CM,354.08
Feb-13,SALTO GRANDE CM,352.9
Mar-13,SALTO GRANDE CM,355.7
Apr-13,SALTO GRANDE CM,354.89
May-13,SALTO GRANDE CM,355.78
Jun-13,SALTO GRANDE CM,353.77
Jul-13,SALTO GRANDE CM,352.34
Aug-13,SALTO GRANDE CM,352.24
Sep-13,SALTO GRANDE CM,352.96
Oct-13,SALTO GRANDE CM,352.31
Nov-13,SALTO GRANDE CM,354.11
Dec-13,SALTO GRANDE CM,353.74
Jan-14,SALTO GRANDE CM,352.7
Feb-14,SALTO GRANDE CM,350.67
Mar-14,SALTO GRANDE CM,354.84
Apr-14,SALTO GRANDE CM,354.19
May-14,SALTO GRANDE CM,353.76
Jun-14,SALTO GRANDE CM,354.03
Jul-14,SALTO GRANDE CM,354.71
Aug-14,SALTO GRANDE CM,355.22
Sep-14,SALTO GRANDE CM,353.94
Oct-14,SALTO GRANDE CM,355.58
Nov-14,SALTO GRANDE CM,353.57
Dec-14,SALTO GRANDE CM,353.33
Jan-15,SALTO GRANDE CM,350.72
Feb-15,SALTO GRANDE CM,355.67
Mar-15,SALTO GRANDE CM,355.13
Apr-15,SALTO GRANDE CM,355.9
May-15,SALTO GRANDE CM,355.98
Jun-15,SALTO GRANDE CM,355.97
Jul-15,SALTO GRANDE CM,355.98
Aug-15,SALTO GRANDE CM,355.01
Sep-15,SALTO GRANDE CM,354.73
Oct-15,SALTO GRANDE CM,352.37
Nov-15,SALTO GRANDE CM,354.2
Dec-15,SALTO GRANDE CM,353.98
Jan-16,SALTO GRANDE CM,354.04
Feb-16,SALTO GRANDE CM,354.43
Mar-16,SALTO GRANDE CM,355.73
Apr-16,SALTO GRANDE CM,355.68
May-16,SALTO GRANDE CM,355.04
Jun-16,SALTO GRANDE CM,354.28
Jul-16,SALTO GRANDE CM,352.32
Aug-16,SALTO GRANDE CM,351.04
Sep-16,SALTO GRANDE CM,354.8
Oct-16,SALTO GRANDE CM,353.14
Nov-16,SALTO GRANDE CM,353.99
Dec-16,SALTO GRANDE CM,354.03
Jan-17,SALTO GRANDE CM,352.76
Feb-17,SALTO GRANDE CM,353.39
Mar-17,SALTO GRANDE CM,355.7
Apr-17,SALTO GRANDE CM,355.93
May-17,SALTO GRANDE CM,355.89
Jun-17,SALTO GRANDE CM,355.79
Jul-17,SALTO GRANDE CM,354.43
Aug-17,SALTO GRANDE CM,352.05
Sep-17,SALTO GRANDE CM,350.01
Oct-17,SALTO GRANDE CM,350
Nov-17,SALTO GRANDE CM,354.57
Dec-17,SALTO GRANDE CM,353.98
Jan-18,SALTO GRANDE CM,353.8
Feb-18,SALTO GRANDE CM,355.06
Mar-18,SALTO GRANDE CM,356.03
Apr-18,SALTO GRANDE CM,355.92
May-18,SALTO GRANDE CM,356.02
Jun-18,SALTO GRANDE CM,355.83
Jul-18,SALTO GRANDE CM,355.73
Aug-18,SALTO GRANDE CM,355.94
Sep-18,SALTO GRANDE CM,355.04
Oct-18,SALTO GRANDE CM,354.61
Nov-18,SALTO GRANDE CM,353.95
Dec-18,SALTO GRANDE CM,354.09
Jan-19,SALTO GRANDE CM,353.86
Feb-19,SALTO GRANDE CM,355.09
Mar-19,SALTO GRANDE CM,355.8
Apr-19,SALTO GRANDE CM,355.76
May-19,SALTO GRANDE CM,355.8
Jun-19,SALTO GRANDE CM,355.39
Jul-19,SALTO GRANDE CM,355.28
Aug-19,SALTO GRANDE CM,353.81
Sep-19,SALTO GRANDE CM,350.74
Oct-19,SALTO GRANDE CM,351.01
Nov-19,SALTO GRANDE CM,356
Dec-19,SALTO GRANDE CM,353.93
Jan-20,SALTO GRANDE CM,353.84
Feb-20,SALTO GRANDE CM,355.62
Mar-20,SALTO GRANDE CM,355.07
Apr-20,SALTO GRANDE CM,355.78
May-20,SALTO GRANDE CM,355.53
Jun-20,SALTO GRANDE CM,350.33
Jul-20,SALTO GRANDE CM,353.1600037
Aug-20,SALTO GRANDE CM,355.6300049
Sep-20,SALTO GRANDE CM,350.3999939
Oct-20,SALTO GRANDE CM,353.3299866
Nov-20,SALTO GRANDE CM,354.3299866
Dec-20,SALTO GRANDE CM,352.9500122
Jan-21,SALTO GRANDE CM,352.8299866
Feb-21,SALTO GRANDE CM,355.6499939
Mar-21,SALTO GRANDE CM,355.6300049
Apr-21,SALTO GRANDE CM,355.8699951
May-21,SALTO GRANDE CM,355.2999878
Jun-21,SALTO GRANDE CM,355.7799988
Jul-21,SALTO GRANDE CM,354.3399963
Dec-09,SALTO,432.4
Jan-10,SALTO,439.36
Feb-10,SALTO,442.75
Mar-10,SALTO,445
Apr-10,SALTO,446.42
May-10,SALTO,446.5
Jun-10,SALTO,446.54
Jul-10,SALTO,446.48
Aug-10,SALTO,446.49
Sep-10,SALTO,446.47
Oct-10,SALTO,445.71
Nov-10,SALTO,446.13
Dec-10,SALTO,446.45
Jan-11,SALTO,446.23
Feb-11,SALTO,446.3
Mar-11,SALTO,446.45
Apr-11,SALTO,446.42
May-11,SALTO,446.25
Jun-11,SALTO,446.52
Jul-11,SALTO,446.12
Aug-11,SALTO,446.23
Sep-11,SALTO,446.31
Oct-11,SALTO,446.26
Nov-11,SALTO,446.16
Dec-11,SALTO,446.27
Jan-12,SALTO,446.39
Feb-12,SALTO,446.55
Mar-12,SALTO,446.46
Apr-12,SALTO,446.54
May-12,SALTO,446.47
Jun-12,SALTO,446.22
Jul-12,SALTO,446.18
Aug-12,SALTO,446.39
Sep-12,SALTO,446.17
Oct-12,SALTO,446.22
Nov-12,SALTO,446.26
Dec-12,SALTO,446.27
Jan-13,SALTO,446.66
Feb-13,SALTO,446.33
Mar-13,SALTO,446.67
Apr-13,SALTO,446.6
May-13,SALTO,446.53
Jun-13,SALTO,446.33
Jul-13,SALTO,446.44
Aug-13,SALTO,446.25
Sep-13,SALTO,446.21
Oct-13,SALTO,446.26
Nov-13,SALTO,446.28
Dec-13,SALTO,446.2
Jan-14,SALTO,446.2
Feb-14,SALTO,446.26
Mar-14,SALTO,446.32
Apr-14,SALTO,446.3
May-14,SALTO,446.3
Jun-14,SALTO,446.23
Jul-14,SALTO,446.21
Aug-14,SALTO,446.31
Sep-14,SALTO,446.37
Oct-14,SALTO,446.38
Nov-14,SALTO,446.35
Dec-14,SALTO,446.27
Jan-15,SALTO,446.33
Feb-15,SALTO,446.4
Mar-15,SALTO,446.47
Apr-15,SALTO,446.45
May-15,SALTO,446.37
Jun-15,SALTO,446.21
Jul-15,SALTO,446.44
Aug-15,SALTO,446.43
Sep-15,SALTO,446.48
Oct-15,SALTO,446.41
Nov-15,SALTO,446.7
Dec-15,SALTO,446.57
Jan-16,SALTO,446.62
Feb-16,SALTO,446.46
Mar-16,SALTO,446.46
Apr-16,SALTO,446.61
May-16,SALTO,446.53
Jun-16,SALTO,446.56
Jul-16,SALTO,446.29
Aug-16,SALTO,446.4
Sep-16,SALTO,446.31
Oct-16,SALTO,446.51
Nov-16,SALTO,446.52
Dec-16,SALTO,446.43
Jan-17,SALTO,446.63
Feb-17,SALTO,446.69
Mar-17,SALTO,446.68
Apr-17,SALTO,446.43
May-17,SALTO,446.33
Jun-17,SALTO,446.38
Jul-17,SALTO,446.31
Aug-17,SALTO,446.38
Sep-17,SALTO,446.31
Oct-17,SALTO,446.34
Nov-17,SALTO,446.55
Dec-17,SALTO,446.59
Jan-18,SALTO,446.38
Feb-18,SALTO,446.55
Mar-18,SALTO,446.64
Apr-18,SALTO,446.39
May-18,SALTO,446.53
Jun-18,SALTO,446.5
Jul-18,SALTO,446.46
Aug-18,SALTO,446.49
Sep-18,SALTO,446.49
Oct-18,SALTO,446.36
Nov-18,SALTO,446.41
Dec-18,SALTO,446.51
Jan-19,SALTO,446.43
Feb-19,SALTO,446.43
Mar-19,SALTO,446.4
Apr-19,SALTO,446.42
May-19,SALTO,446.46
Jun-19,SALTO,446.48
Jul-19,SALTO,446.39
Aug-19,SALTO,446.42
Sep-19,SALTO,446.44
Oct-19,SALTO,446.49
Nov-19,SALTO,446.32
Dec-19,SALTO,446.38
Jan-20,SALTO,446.5
Feb-20,SALTO,446.35
Mar-20,SALTO,446.45
Apr-20,SALTO,446.37
May-20,SALTO,446.4
Jun-20,SALTO,446.43
Jul-20,SALTO,446.3800049
Aug-20,SALTO,446.2999878
Sep-20,SALTO,446.4299927
Oct-20,SALTO,446.519989
Nov-20,SALTO,446.480011
Dec-20,SALTO,446.5400085
Jan-21,SALTO,446.3999939
Feb-21,SALTO,446.5899963
Mar-21,SALTO,446.4899902
Apr-21,SALTO,446.5100098
May-21,SALTO,446.4700012
Jun-21,SALTO,446.5499878
Jul-21,SALTO,446.5100098
Jan-99,SA CARVALHO,372.87
Feb-99,SA CARVALHO,372.93
Mar-99,SA CARVALHO,372.45
Apr-99,SA CARVALHO,371.9
May-99,SA CARVALHO,371.9
Jun-99,SA CARVALHO,372.42
Jul-99,SA CARVALHO,372.15
Aug-99,SA CARVALHO,371.31
Sep-99,SA CARVALHO,371.38
Oct-99,SA CARVALHO,372.33
Nov-99,SA CARVALHO,372.85
Dec-99,SA CARVALHO,373.1
Jan-00,SA CARVALHO,372.95
Feb-00,SA CARVALHO,372.13
Mar-00,SA CARVALHO,372.4
Apr-00,SA CARVALHO,372.26
May-00,SA CARVALHO,372.25
Jun-00,SA CARVALHO,372.33
Jul-00,SA CARVALHO,372.45
Aug-00,SA CARVALHO,372.5
Sep-00,SA CARVALHO,372.03
Oct-00,SA CARVALHO,372.23
Nov-00,SA CARVALHO,373.09
Dec-00,SA CARVALHO,373.22
Jan-01,SA CARVALHO,372.29
Feb-01,SA CARVALHO,372.36
Mar-01,SA CARVALHO,372.36
Apr-01,SA CARVALHO,372.09
May-01,SA CARVALHO,372.56
Jun-01,SA CARVALHO,372.18
Jul-01,SA CARVALHO,372.48
Aug-01,SA CARVALHO,372.22
Sep-01,SA CARVALHO,371.98
Oct-01,SA CARVALHO,372.04
Nov-01,SA CARVALHO,372.88
Dec-01,SA CARVALHO,372.68
Jan-02,SA CARVALHO,372.94
Feb-02,SA CARVALHO,372.96
Mar-02,SA CARVALHO,372.58
Apr-02,SA CARVALHO,372.5
May-02,SA CARVALHO,372.32
Jun-02,SA CARVALHO,372.41
Jul-02,SA CARVALHO,372.46
Aug-02,SA CARVALHO,372.34
Sep-02,SA CARVALHO,372.35
Oct-02,SA CARVALHO,372.44
Nov-02,SA CARVALHO,371.78
Dec-02,SA CARVALHO,372.61
Jan-03,SA CARVALHO,371.42
Feb-03,SA CARVALHO,369.85
Mar-03,SA CARVALHO,372.28
Apr-03,SA CARVALHO,372.08
May-03,SA CARVALHO,371.88
Jun-03,SA CARVALHO,372.23
Jul-03,SA CARVALHO,372.33
Aug-03,SA CARVALHO,372.09
Sep-03,SA CARVALHO,372.05
Oct-03,SA CARVALHO,370.51
Nov-03,SA CARVALHO,371.61
Dec-03,SA CARVALHO,371.6
Jan-04,SA CARVALHO,372.78
Feb-04,SA CARVALHO,372.91
Mar-04,SA CARVALHO,372.69
Apr-04,SA CARVALHO,372.67
May-04,SA CARVALHO,372.7
Jun-04,SA CARVALHO,372.43
Jul-04,SA CARVALHO,372.5
Aug-04,SA CARVALHO,372.45
Sep-04,SA CARVALHO,370.9
Oct-04,SA CARVALHO,371.17
Nov-04,SA CARVALHO,372.12
Dec-04,SA CARVALHO,372.55
Jan-05,SA CARVALHO,372.58
Feb-05,SA CARVALHO,372.72
Mar-05,SA CARVALHO,372.96
Apr-05,SA CARVALHO,372.65
May-05,SA CARVALHO,372.18
Jun-05,SA CARVALHO,371.98
Jul-05,SA CARVALHO,371.18
Aug-05,SA CARVALHO,370.73
Sep-05,SA CARVALHO,372.28
Oct-05,SA CARVALHO,372.26
Nov-05,SA CARVALHO,372.6
Dec-05,SA CARVALHO,372.58
Jan-06,SA CARVALHO,372.55
Feb-06,SA CARVALHO,372.45
Mar-06,SA CARVALHO,372.55
Apr-06,SA CARVALHO,372.23
May-06,SA CARVALHO,371.9
Jun-06,SA CARVALHO,371.86
Jul-06,SA CARVALHO,371.22
Aug-06,SA CARVALHO,371.9
Sep-06,SA CARVALHO,371.61
Oct-06,SA CARVALHO,372.16
Nov-06,SA CARVALHO,372.52
Dec-06,SA CARVALHO,372.53
Jan-07,SA CARVALHO,372.62
Feb-07,SA CARVALHO,372.55
Mar-07,SA CARVALHO,372.5
Apr-07,SA CARVALHO,370.72
May-07,SA CARVALHO,369.58
Jun-07,SA CARVALHO,367
Jul-07,SA CARVALHO,366.5
Aug-07,SA CARVALHO,370.61
Sep-07,SA CARVALHO,371.77
Oct-07,SA CARVALHO,372.23
Nov-07,SA CARVALHO,372.54
Dec-07,SA CARVALHO,372.36
Jan-08,SA CARVALHO,372.73
Feb-08,SA CARVALHO,372.57
Mar-08,SA CARVALHO,372.6
Apr-08,SA CARVALHO,372.34
May-08,SA CARVALHO,372.54
Jun-08,SA CARVALHO,372.17
Jul-08,SA CARVALHO,371.69
Aug-08,SA CARVALHO,371.88
Sep-08,SA CARVALHO,372.2
Oct-08,SA CARVALHO,372.17
Nov-08,SA CARVALHO,372.5
Dec-08,SA CARVALHO,372.6
Jan-09,SA CARVALHO,372.56
Feb-09,SA CARVALHO,372.59
Mar-09,SA CARVALHO,372.52
Apr-09,SA CARVALHO,372.91
May-09,SA CARVALHO,372.71
Jun-09,SA CARVALHO,372.89
Jul-09,SA CARVALHO,372.87
Aug-09,SA CARVALHO,372.7
Sep-09,SA CARVALHO,372.55
Oct-09,SA CARVALHO,372.45
Nov-09,SA CARVALHO,372.75
Dec-09,SA CARVALHO,372.94
Jan-10,SA CARVALHO,372.79
Feb-10,SA CARVALHO,372.68
Mar-10,SA CARVALHO,372.97
Apr-10,SA CARVALHO,372.71
May-10,SA CARVALHO,372.66
Jun-10,SA CARVALHO,372.46
Jul-10,SA CARVALHO,372.14
Aug-10,SA CARVALHO,372.13
Sep-10,SA CARVALHO,371.98
Oct-10,SA CARVALHO,371.94
Nov-10,SA CARVALHO,372.48
Dec-10,SA CARVALHO,372.93
Jan-11,SA CARVALHO,372.7
Feb-11,SA CARVALHO,372.93
Mar-11,SA CARVALHO,372.84
Apr-11,SA CARVALHO,372.85
May-11,SA CARVALHO,372.35
Jun-11,SA CARVALHO,372.4
Jul-11,SA CARVALHO,372.06
Aug-11,SA CARVALHO,371.86
Sep-11,SA CARVALHO,372.04
Oct-11,SA CARVALHO,372.38
Nov-11,SA CARVALHO,372.92
Dec-11,SA CARVALHO,372.56
Jan-12,SA CARVALHO,372.6
Feb-12,SA CARVALHO,372.58
Mar-12,SA CARVALHO,372.93
Apr-12,SA CARVALHO,372.93
May-12,SA CARVALHO,372.56
Jun-12,SA CARVALHO,372.3
Jul-12,SA CARVALHO,372.3
Aug-12,SA CARVALHO,372.3
Sep-12,SA CARVALHO,372.3
Oct-12,SA CARVALHO,372.3
Nov-12,SA CARVALHO,372.93
Dec-12,SA CARVALHO,372.28
Jan-13,SA CARVALHO,372.93
Feb-13,SA CARVALHO,372.93
Mar-13,SA CARVALHO,372.93
Apr-13,SA CARVALHO,372.35
May-13,SA CARVALHO,372.61
Jun-13,SA CARVALHO,372.15
Jul-13,SA CARVALHO,372.26
Aug-13,SA CARVALHO,372
Sep-13,SA CARVALHO,372.22
Oct-13,SA CARVALHO,372.1
Nov-13,SA CARVALHO,372.93
Dec-13,SA CARVALHO,372.95
Jan-14,SA CARVALHO,372.76
Feb-14,SA CARVALHO,372.54
Mar-14,SA CARVALHO,372.79
Apr-14,SA CARVALHO,372.54
May-14,SA CARVALHO,372.53
Jun-14,SA CARVALHO,372.57
Jul-14,SA CARVALHO,372.29
Aug-14,SA CARVALHO,372.34
Sep-14,SA CARVALHO,372.4
Oct-14,SA CARVALHO,372.46
Nov-14,SA CARVALHO,372.96
Dec-14,SA CARVALHO,372.23
Jan-15,SA CARVALHO,372.2
Feb-15,SA CARVALHO,372.5
Mar-15,SA CARVALHO,372.79
Apr-15,SA CARVALHO,372.27
May-15,SA CARVALHO,372.61
Jun-15,SA CARVALHO,372.51
Jul-15,SA CARVALHO,372.37
Aug-15,SA CARVALHO,372.09
Sep-15,SA CARVALHO,372.03
Oct-15,SA CARVALHO,372.12
Nov-15,SA CARVALHO,372.93
Dec-15,SA CARVALHO,372.2
Jan-16,SA CARVALHO,373
Feb-16,SA CARVALHO,372.78
Mar-16,SA CARVALHO,372.3
Apr-16,SA CARVALHO,372.72
May-16,SA CARVALHO,372.16
Jun-16,SA CARVALHO,372.24
Jul-16,SA CARVALHO,366.71
Aug-16,SA CARVALHO,372.11
Sep-16,SA CARVALHO,372.42
Oct-16,SA CARVALHO,372.28
Nov-16,SA CARVALHO,372.94
Dec-16,SA CARVALHO,372.77
Jan-17,SA CARVALHO,372.35
Feb-17,SA CARVALHO,372.68
Mar-17,SA CARVALHO,372.63
Apr-17,SA CARVALHO,372.44
May-17,SA CARVALHO,372.35
Jun-17,SA CARVALHO,372.32
Jul-17,SA CARVALHO,372.38
Aug-17,SA CARVALHO,372.11
Sep-17,SA CARVALHO,372.21
Oct-17,SA CARVALHO,372.32
Nov-17,SA CARVALHO,372.18
Dec-17,SA CARVALHO,372.42
Jan-18,SA CARVALHO,372.87
Feb-18,SA CARVALHO,372.88
Mar-18,SA CARVALHO,373
Apr-18,SA CARVALHO,372.77
May-18,SA CARVALHO,372.4
Jun-18,SA CARVALHO,372.27
Jul-18,SA CARVALHO,372.4
Aug-18,SA CARVALHO,372.37
Sep-18,SA CARVALHO,372.21
Oct-18,SA CARVALHO,372.36
Nov-18,SA CARVALHO,372.5
Dec-18,SA CARVALHO,373.4
Jan-19,SA CARVALHO,372.16
Feb-19,SA CARVALHO,372.5
Mar-19,SA CARVALHO,372.19
Apr-19,SA CARVALHO,372.37
May-19,SA CARVALHO,372.22
Jun-19,SA CARVALHO,371.93
Jul-19,SA CARVALHO,372.41
Aug-19,SA CARVALHO,372.2
Sep-19,SA CARVALHO,372.1
Oct-19,SA CARVALHO,372.9
Nov-19,SA CARVALHO,373.4
Dec-19,SA CARVALHO,372.08
Jan-20,SA CARVALHO,369.99
Feb-20,SA CARVALHO,373.42
Mar-20,SA CARVALHO,372.4
Apr-20,SA CARVALHO,372.13
May-20,SA CARVALHO,372.18
Jun-20,SA CARVALHO,372.51
Jul-20,SA CARVALHO,372.5799866
Aug-20,SA CARVALHO,372.3900147
Sep-20,SA CARVALHO,372.0799866
Oct-20,SA CARVALHO,372.8999939
Nov-20,SA CARVALHO,371.7200012
Dec-20,SA CARVALHO,372.3800049
Jan-21,SA CARVALHO,372.2399902
Feb-21,SA CARVALHO,372.8800049
Mar-21,SA CARVALHO,372.5799866
Apr-21,SA CARVALHO,372.1799927
May-21,SA CARVALHO,372.3500061
Jun-21,SA CARVALHO,372.2999878
Jul-21,SA CARVALHO,372.2999878
Dec-09,S.R.VERDINHO,0
Jan-10,S.R.VERDINHO,358.38
Feb-10,S.R.VERDINHO,366.1
Mar-10,S.R.VERDINHO,359.7
Apr-10,S.R.VERDINHO,367.37
May-10,S.R.VERDINHO,370.2
Jun-10,S.R.VERDINHO,370.43
Jul-10,S.R.VERDINHO,370.52
Aug-10,S.R.VERDINHO,370.56
Sep-10,S.R.VERDINHO,370.55
Oct-10,S.R.VERDINHO,370.41
Nov-10,S.R.VERDINHO,370.52
Dec-10,S.R.VERDINHO,370.53
Jan-11,S.R.VERDINHO,370.49
Feb-11,S.R.VERDINHO,370.56
Mar-11,S.R.VERDINHO,370.56
Apr-11,S.R.VERDINHO,370.52
May-11,S.R.VERDINHO,370.5
Jun-11,S.R.VERDINHO,370.4
Jul-11,S.R.VERDINHO,370.47
Aug-11,S.R.VERDINHO,370.5
Sep-11,S.R.VERDINHO,370.51
Oct-11,S.R.VERDINHO,370.56
Nov-11,S.R.VERDINHO,370.48
Dec-11,S.R.VERDINHO,370.44
Jan-12,S.R.VERDINHO,370.59
Feb-12,S.R.VERDINHO,370.57
Mar-12,S.R.VERDINHO,370.49
Apr-12,S.R.VERDINHO,370.48
May-12,S.R.VERDINHO,370.5
Jun-12,S.R.VERDINHO,370.46
Jul-12,S.R.VERDINHO,370.41
Aug-12,S.R.VERDINHO,370.43
Sep-12,S.R.VERDINHO,370.49
Oct-12,S.R.VERDINHO,370.45
Nov-12,S.R.VERDINHO,370.55
Dec-12,S.R.VERDINHO,370.5
Jan-13,S.R.VERDINHO,370.59
Feb-13,S.R.VERDINHO,370.62
Mar-13,S.R.VERDINHO,370.59
Apr-13,S.R.VERDINHO,370.59
May-13,S.R.VERDINHO,370.56
Jun-13,S.R.VERDINHO,370.6
Jul-13,S.R.VERDINHO,370.58
Aug-13,S.R.VERDINHO,370.31
Sep-13,S.R.VERDINHO,370.41
Oct-13,S.R.VERDINHO,370.5
