Month,Reservoir,Vol_Uti_percent
Nov-19,CAPIVARA,21.03
Dec-19,CAPIVARA,38.29
Jan-20,CAPIVARA,44.78
Feb-20,CAPIVARA,43.42
Mar-20,CAPIVARA,35.2
Apr-20,CAPIVARA,28.44
May-20,CAPIVARA,26.16
Jun-20,CAPIVARA,31.9
Jul-20,CAPIVARA,39.20999908
Aug-20,CAPIVARA,53.38999939
Sep-20,CAPIVARA,52.97999954
Oct-20,CAPIVARA,21.53000069
Nov-20,CAPIVARA,4.23999977
Dec-20,CAPIVARA,9.56999969
Jan-21,CAPIVARA,29.36000061
Feb-21,CAPIVARA,47.00999832
Mar-21,CAPIVARA,63.81999969
Apr-21,CAPIVARA,65.01999664
May-21,CAPIVARA,62.77000046
Jun-21,CAPIVARA,63.47999954
Jul-21,CAPIVARA,61.59999847
Jan-99,CAMARGOS,59.08
Feb-99,CAMARGOS,63.46
Mar-99,CAMARGOS,85.08
Apr-99,CAMARGOS,90.3
May-99,CAMARGOS,82.52
Jun-99,CAMARGOS,72.92
Jul-99,CAMARGOS,59.26
Aug-99,CAMARGOS,44.04
Sep-99,CAMARGOS,39.81
Oct-99,CAMARGOS,35.27
Nov-99,CAMARGOS,25.85
Dec-99,CAMARGOS,38.39
Jan-00,CAMARGOS,63.72
Feb-00,CAMARGOS,62.74
Mar-00,CAMARGOS,62.92
Apr-00,CAMARGOS,74.44
May-00,CAMARGOS,74.44
Jun-00,CAMARGOS,67.01
Jul-00,CAMARGOS,61.4
Aug-00,CAMARGOS,52.13
Sep-00,CAMARGOS,28.85
Oct-00,CAMARGOS,17.29
Nov-00,CAMARGOS,24.98
Dec-00,CAMARGOS,24.11
Jan-01,CAMARGOS,28.85
Feb-01,CAMARGOS,38.76
Mar-01,CAMARGOS,54.26
Apr-01,CAMARGOS,61.22
May-01,CAMARGOS,59.08
Jun-01,CAMARGOS,55.89
Jul-01,CAMARGOS,49.64
Aug-01,CAMARGOS,43.8
Sep-01,CAMARGOS,38.76
Oct-01,CAMARGOS,26.17
Nov-01,CAMARGOS,19.26
Dec-01,CAMARGOS,21.37
Jan-02,CAMARGOS,38.17
Feb-02,CAMARGOS,49.24
Mar-02,CAMARGOS,83.79
Apr-02,CAMARGOS,92.59
May-02,CAMARGOS,94.46
Jun-02,CAMARGOS,89.19
Jul-02,CAMARGOS,82.51
Aug-02,CAMARGOS,73.2
Sep-02,CAMARGOS,59.52
Oct-02,CAMARGOS,39.96
Nov-02,CAMARGOS,28.61
Dec-02,CAMARGOS,39.51
Jan-03,CAMARGOS,87.23
Feb-03,CAMARGOS,62.47
Mar-03,CAMARGOS,79.3
Apr-03,CAMARGOS,89.99
May-03,CAMARGOS,89.29
Jun-03,CAMARGOS,80.55
Jul-03,CAMARGOS,66.06
Aug-03,CAMARGOS,57.74
Sep-03,CAMARGOS,53.13
Oct-03,CAMARGOS,34.02
Nov-03,CAMARGOS,23.39
Dec-03,CAMARGOS,45.14
Jan-04,CAMARGOS,50.44
Feb-04,CAMARGOS,88.51
Mar-04,CAMARGOS,84.09
Apr-04,CAMARGOS,94.46
May-04,CAMARGOS,99.78
Jun-04,CAMARGOS,99.26
Jul-04,CAMARGOS,87.23
Aug-04,CAMARGOS,58.27
Sep-04,CAMARGOS,49.48
Oct-04,CAMARGOS,35.73
Nov-04,CAMARGOS,31.86
Dec-04,CAMARGOS,51.24
Jan-05,CAMARGOS,71.87
Feb-05,CAMARGOS,62.56
Mar-05,CAMARGOS,87.72
Apr-05,CAMARGOS,99.91
May-05,CAMARGOS,99.82
Jun-05,CAMARGOS,92.8
Jul-05,CAMARGOS,83.2
Aug-05,CAMARGOS,63.99
Sep-05,CAMARGOS,45.94
Oct-05,CAMARGOS,33.5
Nov-05,CAMARGOS,31.99
Dec-05,CAMARGOS,34.02
Jan-06,CAMARGOS,39.81
Feb-06,CAMARGOS,70.35
Mar-06,CAMARGOS,83.5
Apr-06,CAMARGOS,87.72
May-06,CAMARGOS,94.99
Jun-06,CAMARGOS,86.93
Jul-06,CAMARGOS,70.54
Aug-06,CAMARGOS,50.92
Sep-06,CAMARGOS,43.49
Oct-06,CAMARGOS,44.74
Nov-06,CAMARGOS,44.65
Dec-06,CAMARGOS,26.73
Jan-07,CAMARGOS,80.16
Feb-07,CAMARGOS,66.44
Mar-07,CAMARGOS,81.24
Apr-07,CAMARGOS,95.09
May-07,CAMARGOS,99.36
Jun-07,CAMARGOS,91.13
Jul-07,CAMARGOS,84.48
Aug-07,CAMARGOS,69.87
Sep-07,CAMARGOS,43.8
Oct-07,CAMARGOS,25.29
Nov-07,CAMARGOS,24.23
Dec-07,CAMARGOS,35.2
Jan-08,CAMARGOS,57.47
Feb-08,CAMARGOS,67.3
Mar-08,CAMARGOS,80.85
Apr-08,CAMARGOS,97.9
May-08,CAMARGOS,99.36
Jun-08,CAMARGOS,93.84
Jul-08,CAMARGOS,82.12
Aug-08,CAMARGOS,70.63
Sep-08,CAMARGOS,51.49
Oct-08,CAMARGOS,37.28
Nov-08,CAMARGOS,35.73
Dec-08,CAMARGOS,58.72
Jan-09,CAMARGOS,68.35
Feb-09,CAMARGOS,68.54
Mar-09,CAMARGOS,94.88
Apr-09,CAMARGOS,99.67
May-09,CAMARGOS,99.05
Jun-09,CAMARGOS,99.78
Jul-09,CAMARGOS,87.03
Aug-09,CAMARGOS,64.08
Sep-09,CAMARGOS,51.57
Oct-09,CAMARGOS,36.9
Nov-09,CAMARGOS,26.54
Dec-09,CAMARGOS,55.98
Jan-10,CAMARGOS,49.32
Feb-10,CAMARGOS,58.36
Mar-10,CAMARGOS,95.3
Apr-10,CAMARGOS,99.82
May-10,CAMARGOS,96.96
Jun-10,CAMARGOS,93.63
Jul-10,CAMARGOS,87.23
Aug-10,CAMARGOS,71.68
Sep-10,CAMARGOS,55.46
Oct-10,CAMARGOS,56.33
Nov-10,CAMARGOS,51.08
Dec-10,CAMARGOS,57.11
Jan-11,CAMARGOS,61.58
Feb-11,CAMARGOS,70.25
Mar-11,CAMARGOS,90.71
Apr-11,CAMARGOS,99.67
May-11,CAMARGOS,96.55
Jun-11,CAMARGOS,97.8
Jul-11,CAMARGOS,87.52
Aug-11,CAMARGOS,92.28
Sep-11,CAMARGOS,80.55
Oct-11,CAMARGOS,73.68
Nov-11,CAMARGOS,68.73
Dec-11,CAMARGOS,54
Jan-12,CAMARGOS,56.33
Feb-12,CAMARGOS,59.88
Mar-12,CAMARGOS,82.02
Apr-12,CAMARGOS,97.17
May-12,CAMARGOS,99.05
Jun-12,CAMARGOS,96.76
Jul-12,CAMARGOS,90.19
Aug-12,CAMARGOS,78.35
Sep-12,CAMARGOS,59.52
Oct-12,CAMARGOS,49.07
Nov-12,CAMARGOS,56.15
Dec-12,CAMARGOS,31.34
Jan-13,CAMARGOS,59.35
Feb-13,CAMARGOS,59.7
Mar-13,CAMARGOS,85.07
Apr-13,CAMARGOS,91.13
May-13,CAMARGOS,98.01
Jun-13,CAMARGOS,97.59
Jul-13,CAMARGOS,90.51
Aug-13,CAMARGOS,82.02
Sep-13,CAMARGOS,69.68
Oct-13,CAMARGOS,42.95
Nov-13,CAMARGOS,30.62
Dec-13,CAMARGOS,26.11
Jan-14,CAMARGOS,19.66
Feb-14,CAMARGOS,14.24
Mar-14,CAMARGOS,21.49
Apr-14,CAMARGOS,21.9
May-14,CAMARGOS,16.1
Jun-14,CAMARGOS,13.49
Jul-14,CAMARGOS,11.37
Aug-14,CAMARGOS,10.37
Sep-14,CAMARGOS,5.99
Oct-14,CAMARGOS,0.96
Nov-14,CAMARGOS,10.08
Dec-14,CAMARGOS,22.86
Jan-15,CAMARGOS,20.68
Feb-15,CAMARGOS,37.05
Mar-15,CAMARGOS,58.72
Apr-15,CAMARGOS,69.49
May-15,CAMARGOS,72.44
Jun-15,CAMARGOS,71.68
Jul-15,CAMARGOS,68.06
Aug-15,CAMARGOS,61.31
Sep-15,CAMARGOS,60.68
Oct-15,CAMARGOS,36.9
Nov-15,CAMARGOS,27.98
Dec-15,CAMARGOS,35.01
Jan-16,CAMARGOS,55.29
Feb-16,CAMARGOS,47.15
Mar-16,CAMARGOS,65.24
Apr-16,CAMARGOS,74.73
May-16,CAMARGOS,79.68
Jun-16,CAMARGOS,88.31
Jul-16,CAMARGOS,89.99
Aug-16,CAMARGOS,87.43
Sep-16,CAMARGOS,63.99
Oct-16,CAMARGOS,36.32
Nov-16,CAMARGOS,35.86
Dec-16,CAMARGOS,28.36
Jan-17,CAMARGOS,40.7
Feb-17,CAMARGOS,47.79
Mar-17,CAMARGOS,60.68
Apr-17,CAMARGOS,69.68
May-17,CAMARGOS,77.96
Jun-17,CAMARGOS,80.45
Jul-17,CAMARGOS,78.82
Aug-17,CAMARGOS,72.82
Sep-17,CAMARGOS,64.35
Oct-17,CAMARGOS,45.54
Nov-17,CAMARGOS,35.92
Dec-17,CAMARGOS,25.73
Jan-18,CAMARGOS,44.49
Feb-18,CAMARGOS,56.07
Mar-18,CAMARGOS,81.24
Apr-18,CAMARGOS,85.76
May-18,CAMARGOS,83.79
Jun-18,CAMARGOS,81.24
Jul-18,CAMARGOS,75.39
Aug-18,CAMARGOS,72.15
Sep-18,CAMARGOS,69.49
Oct-18,CAMARGOS,58.01
Nov-18,CAMARGOS,36.12
Dec-18,CAMARGOS,35.66
Jan-19,CAMARGOS,34.35
Feb-19,CAMARGOS,39.58
Mar-19,CAMARGOS,73.96
Apr-19,CAMARGOS,82.02
May-19,CAMARGOS,85.95
Jun-19,CAMARGOS,85.07
Jul-19,CAMARGOS,82.61
Aug-19,CAMARGOS,79.11
Sep-19,CAMARGOS,68.54
Oct-19,CAMARGOS,45.62
Nov-19,CAMARGOS,15.76
Dec-19,CAMARGOS,25.67
Jan-20,CAMARGOS,44.26
Feb-20,CAMARGOS,76.73
Mar-20,CAMARGOS,90.51
Apr-20,CAMARGOS,98.11
May-20,CAMARGOS,99.36
Jun-20,CAMARGOS,98.21
Jul-20,CAMARGOS,92.80000305
Aug-20,CAMARGOS,77.87000275
Sep-20,CAMARGOS,40.54999924
Oct-20,CAMARGOS,7.94999981
Nov-20,CAMARGOS,18.53000069
Dec-20,CAMARGOS,45.61999893
Jan-21,CAMARGOS,54.16999817
Feb-21,CAMARGOS,65.59999847
Mar-21,CAMARGOS,76.54000092
Apr-21,CAMARGOS,76.44000244
May-21,CAMARGOS,71.87000275
Jun-21,CAMARGOS,64.26000214
Jul-21,CAMARGOS,53.22000122
Dec-03,CACU,0
Jan-04,CACU,0
Mar-04,CACU,0
Apr-04,CACU,0
May-04,CACU,0
Jun-04,CACU,0
Jul-04,CACU,0
Aug-04,CACU,0
Sep-04,CACU,0
Oct-04,CACU,0
Nov-04,CACU,0
Dec-04,CACU,0
Jan-05,CACU,0
Feb-05,CACU,0
Mar-05,CACU,0
Apr-05,CACU,0
May-05,CACU,0
Jun-05,CACU,0
Jul-05,CACU,0
Aug-05,CACU,0
Oct-05,CACU,0
Nov-05,CACU,0
Mar-10,CACU,0
Apr-10,CACU,12.45
May-10,CACU,59.82
Jun-10,CACU,60.33
Jul-10,CACU,74.07
Aug-10,CACU,28.48
Sep-10,CACU,31.42
Oct-10,CACU,33.88
Nov-10,CACU,100
Dec-10,CACU,100.52
Jan-11,CACU,95.29
Feb-11,CACU,97.9
Mar-11,CACU,93.2
Apr-11,CACU,91.11
May-11,CACU,46.27
Jun-11,CACU,86.44
Jul-11,CACU,41.29
Aug-11,CACU,50.77
Sep-11,CACU,49.26
Oct-11,CACU,28.48
Nov-11,CACU,20.67
Dec-11,CACU,30.44
Jan-12,CACU,97.38
Feb-12,CACU,96.85
Mar-12,CACU,90.59
Apr-12,CACU,78.17
May-12,CACU,74.07
Jun-12,CACU,76.63
Jul-12,CACU,74.07
Aug-12,CACU,74.07
Sep-12,CACU,60.33
Oct-12,CACU,38.32
Nov-12,CACU,76.12
Dec-12,CACU,33.88
Jan-13,CACU,96.33
Feb-13,CACU,95.81
Mar-13,CACU,100
Apr-13,CACU,84.36
May-13,CACU,50.77
Jun-13,CACU,19.7
Jul-13,CACU,18.25
Aug-13,CACU,27.01
Sep-13,CACU,22.62
Oct-13,CACU,47.77
Nov-13,CACU,28.97
Dec-13,CACU,28.48
Jan-14,CACU,71.51
Feb-14,CACU,46.77
Mar-14,CACU,92.67
Apr-14,CACU,56.29
May-14,CACU,72.02
Jun-14,CACU,64.89
Jul-14,CACU,53.78
Aug-14,CACU,47.77
Sep-14,CACU,85.92
Oct-14,CACU,67.43
Nov-14,CACU,97.38
Dec-14,CACU,61.34
Jan-15,CACU,61.84
Feb-15,CACU,81.78
Mar-15,CACU,100
Apr-15,CACU,51.27
May-15,CACU,38.32
Jun-15,CACU,50.77
Jul-15,CACU,18.25
Aug-15,CACU,20.19
Sep-15,CACU,40.8
Oct-15,CACU,27.01
Nov-15,CACU,38.82
Dec-15,CACU,24.08
Jan-16,CACU,56.29
Feb-16,CACU,33.39
Mar-16,CACU,44.77
Apr-16,CACU,52.77
May-16,CACU,12.45
Jun-16,CACU,18.73
Jul-16,CACU,24.08
Aug-16,CACU,21.64
Sep-16,CACU,4.29
Oct-16,CACU,23.59
Nov-16,CACU,12.93
Dec-16,CACU,21.64
Jan-17,CACU,39.81
Feb-17,CACU,92.67
Mar-17,CACU,100
Apr-17,CACU,6.2
May-17,CACU,27.01
Jun-17,CACU,21.64
Jul-17,CACU,15.34
Aug-17,CACU,2.38
Sep-17,CACU,7.64
Oct-17,CACU,19.22
Nov-17,CACU,36.84
Dec-17,CACU,29.95
Jan-18,CACU,27.99
Feb-18,CACU,42.78
Mar-18,CACU,63.36
Apr-18,CACU,40.3
May-18,CACU,42.78
Jun-18,CACU,24.08
Jul-18,CACU,41.79
Aug-18,CACU,25.05
Sep-18,CACU,34.37
Oct-18,CACU,18.25
Nov-18,CACU,57.3
Dec-18,CACU,77.15
Jan-19,CACU,16.79
Feb-19,CACU,31.91
Mar-19,CACU,26.52
Apr-19,CACU,48.76
May-19,CACU,94.24
Jun-19,CACU,32.9
Jul-19,CACU,98.43
Aug-19,CACU,24.08
Sep-19,CACU,45.77
Oct-19,CACU,60.33
Nov-19,CACU,83.33
Dec-19,CACU,106.28
Jan-20,CACU,76.63
Feb-20,CACU,65.39
Mar-20,CACU,89.55
Apr-20,CACU,44.77
May-20,CACU,69.47
Jun-20,CACU,65.9
Jul-20,CACU,68.44999695
Aug-20,CACU,67.43000031
Sep-20,CACU,68.95999908
Oct-20,CACU,85.40000153
Nov-20,CACU,79.72000122
Dec-20,CACU,77.66000366
Jan-21,CACU,97.37999725
Feb-21,CACU,96.33000183
Mar-21,CACU,96.84999847
Apr-21,CACU,95.80999756
May-21,CACU,98.94999695
Jun-21,CACU,96.84999847
Jul-21,CACU,98.94999695
Jan-99,CACONDE,84.57
Feb-99,CACONDE,98.68
Mar-99,CACONDE,97.03
Apr-99,CACONDE,96.47
May-99,CACONDE,93.02
Jun-99,CACONDE,88.12
Jul-99,CACONDE,77.41
Aug-99,CACONDE,61.91
Sep-99,CACONDE,47.19
Oct-99,CACONDE,29.39
Nov-99,CACONDE,13.74
Dec-99,CACONDE,11.2
Jan-00,CACONDE,68.97
Feb-00,CACONDE,96.29
Mar-00,CACONDE,96.05
Apr-00,CACONDE,92.66
May-00,CACONDE,84.74
Jun-00,CACONDE,76.52
Jul-00,CACONDE,71.08
Aug-00,CACONDE,65.78
Sep-00,CACONDE,69.02
Oct-00,CACONDE,59.27
Nov-00,CACONDE,40.67
Dec-00,CACONDE,42.92
Jan-01,CACONDE,40.67
Feb-01,CACONDE,51.1
Mar-01,CACONDE,56.34
Apr-01,CACONDE,56.42
May-01,CACONDE,52.67
Jun-01,CACONDE,45.75
Jul-01,CACONDE,36.34
Aug-01,CACONDE,26.68
Sep-01,CACONDE,21.15
Oct-01,CACONDE,19.48
Nov-01,CACONDE,24.33
Dec-01,CACONDE,42.32
Jan-02,CACONDE,63.33
Feb-02,CACONDE,93.07
Mar-02,CACONDE,97.98
Apr-02,CACONDE,99.57
May-02,CACONDE,98.35
Jun-02,CACONDE,86.31
Jul-02,CACONDE,72.46
Aug-02,CACONDE,54.23
Sep-02,CACONDE,30.48
Oct-02,CACONDE,16.03
Nov-02,CACONDE,13.18
Dec-02,CACONDE,29.24
Jan-03,CACONDE,68.13
Feb-03,CACONDE,90.79
Mar-03,CACONDE,97.44
Apr-03,CACONDE,98.47
May-03,CACONDE,95.63
Jun-03,CACONDE,92.37
Jul-03,CACONDE,81.58
Aug-03,CACONDE,70.63
Sep-03,CACONDE,53.62
Oct-03,CACONDE,38.38
Nov-03,CACONDE,25.62
Dec-03,CACONDE,28.21
Jan-04,CACONDE,44.27
Feb-04,CACONDE,93.07
Mar-04,CACONDE,97.74
Apr-04,CACONDE,97.44
May-04,CACONDE,98.1
Jun-04,CACONDE,96.35
Jul-04,CACONDE,94.56
Aug-04,CACONDE,90.32
Sep-04,CACONDE,81.47
Oct-04,CACONDE,71.14
Nov-04,CACONDE,53.32
Dec-04,CACONDE,46.23
Jan-05,CACONDE,72.16
Feb-05,CACONDE,76.63
Mar-05,CACONDE,93.31
Apr-05,CACONDE,98.53
May-05,CACONDE,95.93
Jun-05,CACONDE,89.34
Jul-05,CACONDE,81.53
Aug-05,CACONDE,76.05
Sep-05,CACONDE,62.62
Oct-05,CACONDE,40.89
Nov-05,CACONDE,42.69
Dec-05,CACONDE,42.5
Jan-06,CACONDE,56.92
Feb-06,CACONDE,78.17
Mar-06,CACONDE,92.66
Apr-06,CACONDE,93.25
May-06,CACONDE,78.92
Jun-06,CACONDE,70.48
Jul-06,CACONDE,61.03
Aug-06,CACONDE,45.32
Sep-06,CACONDE,28.97
Oct-06,CACONDE,25
Nov-06,CACONDE,27.24
Dec-06,CACONDE,50.6
Jan-07,CACONDE,90.15
Feb-07,CACONDE,95.15
Mar-07,CACONDE,97.5
Apr-07,CACONDE,94.44
May-07,CACONDE,91.78
Jun-07,CACONDE,84.68
Jul-07,CACONDE,74.22
Aug-07,CACONDE,52.24
Sep-07,CACONDE,35.37
Oct-07,CACONDE,22.86
Nov-07,CACONDE,32.84
Dec-07,CACONDE,43.46
Jan-08,CACONDE,77.05
Feb-08,CACONDE,84.79
Mar-08,CACONDE,98.17
Apr-08,CACONDE,95.99
May-08,CACONDE,96.95
Jun-08,CACONDE,88.02
Jul-08,CACONDE,81.85
Aug-08,CACONDE,73.6
Sep-08,CACONDE,56.83
Oct-08,CACONDE,31.71
Nov-08,CACONDE,41.49
Dec-08,CACONDE,48.98
Jan-09,CACONDE,65.83
Feb-09,CACONDE,90.03
Mar-09,CACONDE,97.62
Apr-09,CACONDE,93.25
May-09,CACONDE,85.75
Jun-09,CACONDE,84.57
Jul-09,CACONDE,78.28
Aug-09,CACONDE,69.28
Sep-09,CACONDE,58.22
Oct-09,CACONDE,50.01
Nov-09,CACONDE,45.64
Dec-09,CACONDE,74.06
Jan-10,CACONDE,82.79
Feb-10,CACONDE,80.11
Mar-10,CACONDE,92.9
Apr-10,CACONDE,92.49
May-10,CACONDE,87.22
Jun-10,CACONDE,81.36
Jul-10,CACONDE,73.6
Aug-10,CACONDE,59.27
Sep-10,CACONDE,39.97
Oct-10,CACONDE,30.04
Nov-10,CACONDE,28.67
Dec-10,CACONDE,52.03
Jan-11,CACONDE,89.98
Feb-11,CACONDE,90.38
Mar-11,CACONDE,99.44
Apr-11,CACONDE,98.96
May-11,CACONDE,94.44
Jun-11,CACONDE,88.59
Jul-11,CACONDE,77.26
Aug-11,CACONDE,65.34
Sep-11,CACONDE,51.61
Oct-11,CACONDE,43.15
Nov-11,CACONDE,45.87
Dec-11,CACONDE,62.01
Jan-12,CACONDE,90.56
Feb-12,CACONDE,94.85
Mar-12,CACONDE,97.98
Apr-12,CACONDE,93.13
May-12,CACONDE,79.46
Jun-12,CACONDE,69.78
Jul-12,CACONDE,63.9
Aug-12,CACONDE,52.24
Sep-12,CACONDE,40.34
Oct-12,CACONDE,27.18
Nov-12,CACONDE,26.13
Dec-12,CACONDE,38.88
Jan-13,CACONDE,77.85
Feb-13,CACONDE,93.19
Mar-13,CACONDE,93.9
Apr-13,CACONDE,89.98
May-13,CACONDE,93.43
Jun-13,CACONDE,91.84
Jul-13,CACONDE,87.96
Aug-13,CACONDE,73.96
Sep-13,CACONDE,53.44
Oct-13,CACONDE,44.58
Nov-13,CACONDE,47.11
Dec-13,CACONDE,54.01
Jan-14,CACONDE,43.92
Feb-14,CACONDE,34.83
Mar-14,CACONDE,29.7
Apr-14,CACONDE,23.05
May-14,CACONDE,14.94
Jun-14,CACONDE,13.66
Jul-14,CACONDE,11.98
Aug-14,CACONDE,9.15
Sep-14,CACONDE,6.85
Oct-14,CACONDE,3.79
Nov-14,CACONDE,7.6
Dec-14,CACONDE,27.95
Jan-15,CACONDE,35.04
Feb-15,CACONDE,45.36
Mar-15,CACONDE,54.97
Apr-15,CACONDE,53.62
May-15,CACONDE,47.63
Jun-15,CACONDE,39.1
Jul-15,CACONDE,29.52
Aug-15,CACONDE,22.28
Sep-15,CACONDE,24.58
Oct-15,CACONDE,20.76
Nov-15,CACONDE,27.26
Dec-15,CACONDE,43.57
Jan-16,CACONDE,87.73
Feb-16,CACONDE,94.5
Mar-16,CACONDE,96.83
Apr-16,CACONDE,93.25
May-16,CACONDE,89.57
Jun-16,CACONDE,90.67
Jul-16,CACONDE,81.2
Aug-16,CACONDE,72.31
Sep-16,CACONDE,58.22
Oct-16,CACONDE,38.88
Nov-16,CACONDE,42.69
Dec-16,CACONDE,42.92
Jan-17,CACONDE,67.1
Feb-17,CACONDE,78.65
Mar-17,CACONDE,88.71
Apr-17,CACONDE,86.99
May-17,CACONDE,84.07
Jun-17,CACONDE,76.58
Jul-17,CACONDE,64.96
Aug-17,CACONDE,49.35
Sep-17,CACONDE,37.53
Oct-17,CACONDE,25.11
Nov-17,CACONDE,20.99
Dec-17,CACONDE,16.43
Jan-18,CACONDE,29.09
Feb-18,CACONDE,34.36
Mar-18,CACONDE,49.31
Apr-18,CACONDE,50.05
May-18,CACONDE,42.16
Jun-18,CACONDE,33.1
Jul-18,CACONDE,24.03
Aug-18,CACONDE,24.91
Sep-18,CACONDE,25.39
Oct-18,CACONDE,34.66
Nov-18,CACONDE,49.14
Dec-18,CACONDE,68.83
Jan-19,CACONDE,76.31
Feb-19,CACONDE,79.24
Mar-19,CACONDE,92.19
Apr-19,CACONDE,93.07
May-19,CACONDE,91.72
Jun-19,CACONDE,80.98
Jul-19,CACONDE,72.51
Aug-19,CACONDE,65.3
Sep-19,CACONDE,50.3
Oct-19,CACONDE,36.86
Nov-19,CACONDE,34.29
Dec-19,CACONDE,37.74
Jan-20,CACONDE,54.66
Feb-20,CACONDE,95.63
Mar-20,CACONDE,99.26
Apr-20,CACONDE,95.51
May-20,CACONDE,88.99
Jun-20,CACONDE,81.85
Jul-20,CACONDE,71.69999695
Aug-20,CACONDE,60.18999863
Sep-20,CACONDE,49.72000122
Oct-20,CACONDE,38.15999985
Nov-20,CACONDE,26.70999908
Dec-20,CACONDE,32.68000031
Jan-21,CACONDE,38.34000015
Feb-21,CACONDE,37.09999847
Mar-21,CACONDE,38.34000015
Apr-21,CACONDE,29.43000031
May-21,CACONDE,25.59000015
Jun-21,CACONDE,23.75
Jul-21,CACONDE,20.79000092
Dec-03,C.BRANCO-1,0
Jan-04,C.BRANCO-1,0
Mar-04,C.BRANCO-1,0
Apr-04,C.BRANCO-1,0
May-04,C.BRANCO-1,0
Jun-04,C.BRANCO-1,0
Jul-04,C.BRANCO-1,0
Aug-04,C.BRANCO-1,0
Sep-04,C.BRANCO-1,0
Oct-04,C.BRANCO-1,0
Nov-04,C.BRANCO-1,0
Dec-04,C.BRANCO-1,0
Jan-05,C.BRANCO-1,0
Feb-05,C.BRANCO-1,0
Mar-05,C.BRANCO-1,0
Apr-05,C.BRANCO-1,0
May-05,C.BRANCO-1,0
Jun-05,C.BRANCO-1,0
Jul-05,C.BRANCO-1,0
Aug-05,C.BRANCO-1,0
Oct-05,C.BRANCO-1,0
Nov-05,C.BRANCO-1,0
Dec-05,C.BRANCO-1,2.8
Jan-06,C.BRANCO-1,8.4
Feb-06,C.BRANCO-1,58.09
Mar-06,C.BRANCO-1,72.47
Apr-06,C.BRANCO-1,65.24
May-06,C.BRANCO-1,95.65
Jun-06,C.BRANCO-1,95.65
Jul-06,C.BRANCO-1,35.23
Aug-06,C.BRANCO-1,22.47
Sep-06,C.BRANCO-1,28.15
Oct-06,C.BRANCO-1,5.6
Nov-06,C.BRANCO-1,11.2
Dec-06,C.BRANCO-1,2.8
Jan-07,C.BRANCO-1,22.47
Feb-07,C.BRANCO-1,22.47
Mar-07,C.BRANCO-1,49.46
Apr-07,C.BRANCO-1,9.8
May-07,C.BRANCO-1,32.43
Jun-07,C.BRANCO-1,35.23
Jul-07,C.BRANCO-1,19.67
Aug-07,C.BRANCO-1,11.2
Sep-07,C.BRANCO-1,46.66
Oct-07,C.BRANCO-1,50.93
Nov-07,C.BRANCO-1,31.03
Dec-07,C.BRANCO-1,23.95
Jan-08,C.BRANCO-1,43.78
Feb-08,C.BRANCO-1,45.18
Mar-08,C.BRANCO-1,15.47
Apr-08,C.BRANCO-1,60.96
May-08,C.BRANCO-1,33.83
Jun-08,C.BRANCO-1,43.78
Jul-08,C.BRANCO-1,58.09
Aug-08,C.BRANCO-1,11.2
Sep-08,C.BRANCO-1,46.66
Oct-08,C.BRANCO-1,22.47
Nov-08,C.BRANCO-1,33.83
Dec-08,C.BRANCO-1,40.9
Jan-09,C.BRANCO-1,40.9
Feb-09,C.BRANCO-1,42.38
Mar-09,C.BRANCO-1,29.55
Apr-09,C.BRANCO-1,56.61
May-09,C.BRANCO-1,23.95
Jun-09,C.BRANCO-1,19.67
Jul-09,C.BRANCO-1,22.47
Aug-09,C.BRANCO-1,55.21
Sep-09,C.BRANCO-1,53.81
Oct-09,C.BRANCO-1,52.33
Nov-09,C.BRANCO-1,33.83
Dec-09,C.BRANCO-1,16.87
Jan-10,C.BRANCO-1,38.1
Feb-10,C.BRANCO-1,43.78
Mar-10,C.BRANCO-1,45.18
Apr-10,C.BRANCO-1,43.78
May-10,C.BRANCO-1,56.61
Jun-10,C.BRANCO-1,23.95
Jul-10,C.BRANCO-1,55.21
Aug-10,C.BRANCO-1,53.81
Sep-10,C.BRANCO-1,42.38
Oct-10,C.BRANCO-1,39.5
Nov-10,C.BRANCO-1,48.06
Dec-10,C.BRANCO-1,58.09
Jan-11,C.BRANCO-1,36.7
Feb-11,C.BRANCO-1,35.23
Mar-11,C.BRANCO-1,23.95
Apr-11,C.BRANCO-1,29.55
May-11,C.BRANCO-1,33.83
Jun-11,C.BRANCO-1,33.83
Jul-11,C.BRANCO-1,49.46
Aug-11,C.BRANCO-1,39.5
Sep-11,C.BRANCO-1,29.55
Oct-11,C.BRANCO-1,38.1
Nov-11,C.BRANCO-1,16.87
Dec-11,C.BRANCO-1,33.83
Jan-12,C.BRANCO-1,43.78
Feb-12,C.BRANCO-1,36.7
Mar-12,C.BRANCO-1,29.55
Apr-12,C.BRANCO-1,28.15
May-12,C.BRANCO-1,28.15
Jun-12,C.BRANCO-1,31.03
Jul-12,C.BRANCO-1,21.07
Aug-12,C.BRANCO-1,62.36
Sep-12,C.BRANCO-1,35.23
Oct-12,C.BRANCO-1,23.95
Nov-12,C.BRANCO-1,32.43
Dec-12,C.BRANCO-1,46.66
Jan-13,C.BRANCO-1,45.18
Feb-13,C.BRANCO-1,26.75
Mar-13,C.BRANCO-1,42.38
Apr-13,C.BRANCO-1,49.46
May-13,C.BRANCO-1,45.18
Jun-13,C.BRANCO-1,26.75
Jul-13,C.BRANCO-1,31.03
Aug-13,C.BRANCO-1,55.21
