"","date","rain_mm_ES","rain_mm_MG","rain_mm_RJ","rain_mm_SP","rain_mm_DF","rain_mm_GO","rain_mm_MS","rain_mm_MT"
"224",2004-08-15,NA,0.0357142857142857,0.0857142857142857,7.14545454545455,0,0,0,0.0979591836734694
"225",2004-08-22,NA,0,0.571428571428571,0,0,0,0,1.08979591836735
"226",2004-08-29,NA,0.0428571428571429,0.542857142857143,0,0,0,0,0.63265306122449
"227",2004-09-05,NA,0.00714285714285714,0.0285714285714286,0.0222222222222222,0,0,0,0
"228",2004-09-12,NA,0.157142857142857,1.2,0.742857142857143,0,1.17142857142857,0.514285714285714,0.975510204081633
"229",2004-09-19,NA,0.0214285714285714,0,0,0,0,1.82857142857143,4.44081632653061
"230",2004-09-26,NA,1.09285714285714,1.51428571428571,2.88888888888889,0,0,3.97142857142857,2.36326530612245
"231",2004-10-03,NA,1.23571428571429,3.77142857142857,4.11428571428571,0,0,0.4,2.95102040816326
"232",2004-10-10,NA,3.89285714285714,0.485714285714286,13.7714285714286,0,8.2,4.82857142857143,6.58367346938776
"233",2004-10-17,NA,0.792857142857143,1.37142857142857,1.94285714285714,0.6,8,7.17142857142857,3.06122448979592
"234",2004-10-24,NA,4.42142857142857,2.2,1.91428571428571,14.7714285714286,1.22857142857143,13.0857142857143,7.16326530612245
"235",2004-10-31,NA,7.35714285714286,1.22352941176471,3.2,2.51428571428571,5.8,3.22857142857143,5.23265306122449
"236",2004-11-07,NA,4.82142857142857,11.8285714285714,5.45714285714286,2.51428571428571,4,5.11428571428571,6.31020408163265
"237",2004-11-14,NA,5.22222222222222,3.03809523809524,9.96,8.42857142857143,2.48,4.65714285714286,9.11020408163265
"238",2004-11-21,NA,3.53846153846154,0.914285714285714,0.288888888888889,0.571428571428572,NA,1.26153846153846,2.40816326530612
"239",2004-11-28,NA,8.47142857142857,7.74117647058823,4.23333333333333,0.971428571428571,21.4,6.21428571428571,5.91428571428572
"240",2004-12-05,NA,5.68571428571429,10.4,10.5,1.42857142857143,5.25714285714286,9.68571428571429,3.76734693877551
"241",2004-12-12,NA,5.5,0.827272727272727,4.86666666666667,4.54285714285714,4.74285714285714,5.82857142857143,4.6530612244898
"242",2004-12-19,NA,16.0717948717949,11.2454545454545,12.8,2.71428571428571,7.6,9.67142857142857,3.68571428571429
"243",2004-12-26,NA,5.21428571428571,1.37857142857143,3.57142857142857,8.57142857142857,7.8,4.7,5.88571428571429
"244",2005-01-02,NA,10.3904761904762,1.12142857142857,11.2666666666667,7.71428571428571,7.22857142857143,12.5428571428571,9.4530612244898
"245",2005-01-09,NA,11.2285714285714,7.59285714285714,7.48571428571429,12.2285714285714,10.3714285714286,6.7,5.29387755102041
"246",2005-01-16,NA,14.947619047619,8.44285714285714,25.6952380952381,4.74285714285714,5.05714285714286,16.5142857142857,7.31836734693878
"247",2005-01-23,NA,8.13157894736842,13.3857142857143,12.0285714285714,6.74285714285714,2.77142857142857,8.01538461538462,8.23333333333333
"248",2005-01-30,NA,7.43809523809524,10.8785714285714,5.35238095238095,14.8285714285714,8.36666666666667,10.2571428571429,4.93877551020408
"249",2005-02-06,NA,3.0047619047619,3.22142857142857,0.0190476190476191,4.91428571428571,NA,0.485714285714286,2.11428571428571
"250",2005-02-13,NA,8.33333333333333,1.15714285714286,0.276190476190476,3.94285714285714,NA,0.0142857142857143,4.11836734693877
"251",2005-02-20,NA,4.46,2.96428571428571,7.32380952380952,0.228571428571429,0,0.457142857142857,2.11428571428571
"252",2005-02-27,NA,9.85,10.7928571428571,2.00952380952381,33.2285714285714,15.3333333333333,1.68571428571429,2.38775510204082
"253",2005-03-06,NA,1.05714285714286,1.65714285714286,0.8,12.9714285714286,15.6,2.45714285714286,2.77551020408163
"254",2005-03-13,NA,8.8,3.03571428571429,12.5619047619048,7.8,8.2,1.6,4.30204081632653
"255",2005-03-20,NA,4.88421052631579,9.75714285714286,10.6947368421053,8.85714285714286,17.0857142857143,2.82857142857143,4.55510204081633
"256",2005-03-27,NA,1.73142857142857,0.7,0.7625,6.82857142857143,14.5142857142857,2.3,1.37948717948718
"257",2005-04-03,NA,0.988571428571428,1.63571428571429,1.33333333333333,0,0.314285714285714,3.33333333333333,2.29047619047619
"258",2005-04-10,NA,0.754285714285714,0.0214285714285714,0,0,NA,0,0.155
"259",2005-04-17,NA,3.66470588235294,8.53333333333333,1.80952380952381,0.257142857142857,0.08,1,1.50857142857143
